Time(sec),EDA(uS),EDA_Filtered(uS),EDA_Valid(1Yes_0No),EDA_w_NaN_from_QA(uS),Temp(C)
6.3644e+10,32.7,32.7,0,NaN,33.7
6.3644e+10,32.7,32.7,0,NaN,33.7
6.3644e+10,32.74,32.74,0,NaN,33.7
6.3644e+10,32.74,32.74,0,NaN,33.7
6.3644e+10,32.7,32.7,0,NaN,33.7
6.3644e+10,32.74,32.74,0,NaN,33.7
6.3644e+10,32.74,32.74,0,NaN,33.7
6.3644e+10,33.96,33.96,0,NaN,33.7
6.3644e+10,32.7,32.7,0,NaN,33.7
6.3644e+10,32.7,32.7,0,NaN,33.7
6.3644e+10,32.74,32.74,0,NaN,33.7
6.3644e+10,32.7,32.7,0,NaN,33.7
6.3644e+10,32.7,32.7,0,NaN,33.7
6.3644e+10,32.7,32.7,0,NaN,33.7
6.3644e+10,32.74,32.74,0,NaN,33.7
6.3644e+10,32.7,32.7,0,NaN,33.7
6.3644e+10,32.7,32.7,0,NaN,33.7
6.3644e+10,32.7,32.7,0,NaN,33.7
6.3644e+10,32.7,32.7,0,NaN,33.7
6.3644e+10,33.96,33.96,0,NaN,33.7
6.3644e+10,32.7,32.7,0,NaN,33.7
6.3644e+10,32.7,32.7,0,NaN,33.7
6.3644e+10,32.7,32.7,0,NaN,33.7
6.3644e+10,32.7,32.7,0,NaN,33.7
6.3644e+10,32.74,32.74,0,NaN,33.9
6.3644e+10,32.7,32.7,0,NaN,33.7
6.3644e+10,34,34,0,NaN,33.7
6.3644e+10,32.7,32.7,0,NaN,33.7
6.3644e+10,32.7,32.7,0,NaN,33.7
6.3644e+10,32.7,32.7,0,NaN,33.7
6.3644e+10,32.7,32.7,0,NaN,33.7
6.3644e+10,32.74,32.74,0,NaN,33.7
6.3644e+10,32.7,32.7,0,NaN,33.7
6.3644e+10,32.7,32.7,0,NaN,33.7
6.3644e+10,32.7,32.7,0,NaN,33.7
6.3644e+10,32.74,32.74,0,NaN,33.7
6.3644e+10,33.96,33.96,0,NaN,33.7
6.3644e+10,32.74,32.74,0,NaN,33.7
6.3644e+10,32.74,32.74,0,NaN,33.7
6.3644e+10,32.74,32.74,0,NaN,33.7
6.3644e+10,32.7,32.7,0,NaN,33.7
6.3644e+10,32.7,32.7,0,NaN,33.7
6.3644e+10,32.74,32.74,0,NaN,33.7
6.3644e+10,32.7,32.7,0,NaN,33.7
6.3644e+10,32.7,32.7,0,NaN,33.7
6.3644e+10,32.74,32.74,0,NaN,33.7
6.3644e+10,32.7,32.7,0,NaN,33.7
6.3644e+10,32.7,32.7,0,NaN,33.7
6.3644e+10,32.7,32.7,0,NaN,33.7
6.3644e+10,32.7,32.7,0,NaN,33.7
6.3644e+10,32.7,32.7,0,NaN,33.7
6.3644e+10,32.7,32.7,0,NaN,33.7
6.3644e+10,32.7,32.7,0,NaN,33.7
6.3644e+10,32.7,32.7,0,NaN,33.7
6.3644e+10,32.7,32.7,0,NaN,33.7
6.3644e+10,32.7,32.7,0,NaN,33.7
6.3644e+10,32.7,32.7,0,NaN,33.7
6.3644e+10,32.7,32.7,0,NaN,33.7
6.3644e+10,32.7,32.7,0,NaN,33.7
6.3644e+10,32.74,32.74,0,NaN,33.7
6.3644e+10,32.7,32.7,0,NaN,33.7
6.3644e+10,33.96,33.96,0,NaN,33.7
6.3644e+10,32.7,32.7,0,NaN,33.7
6.3644e+10,32.7,32.7,0,NaN,33.7
6.3644e+10,32.74,32.74,0,NaN,33.7
6.3644e+10,32.7,32.7,0,NaN,33.9
6.3644e+10,32.7,32.7,0,NaN,33.9
6.3644e+10,32.7,32.7,0,NaN,33.7
6.3644e+10,32.7,32.7,0,NaN,33.7
6.3644e+10,32.7,32.7,0,NaN,33.7
6.3644e+10,32.7,32.7,0,NaN,33.9
6.3644e+10,32.7,32.7,0,NaN,33.7
6.3644e+10,32.7,32.7,0,NaN,33.7
6.3644e+10,32.7,32.7,0,NaN,33.7
6.3644e+10,32.7,32.7,0,NaN,33.7
6.3644e+10,32.7,32.7,0,NaN,33.7
6.3644e+10,32.7,32.7,0,NaN,33.7
6.3644e+10,32.7,32.7,0,NaN,33.7
6.3644e+10,32.7,32.7,0,NaN,33.7
6.3644e+10,32.7,32.7,0,NaN,33.7
6.3644e+10,32.7,32.7,0,NaN,33.7
6.3644e+10,32.7,32.7,0,NaN,33.7
6.3644e+10,32.7,32.7,0,NaN,33.7
6.3644e+10,32.7,32.7,0,NaN,33.7
6.3644e+10,32.7,32.7,0,NaN,33.7
6.3644e+10,32.7,32.7,0,NaN,33.7
6.3644e+10,32.7,32.7,0,NaN,33.7
6.3644e+10,32.7,32.7,0,NaN,33.7
6.3644e+10,32.7,32.7,0,NaN,33.7
6.3644e+10,33.96,33.96,0,NaN,33.7
6.3644e+10,32.7,32.7,0,NaN,33.7
6.3644e+10,32.7,32.7,0,NaN,33.7
6.3644e+10,32.7,32.7,0,NaN,33.7
6.3644e+10,32.7,32.7,0,NaN,33.7
6.3644e+10,32.7,32.7,0,NaN,33.7
6.3644e+10,33.96,33.96,0,NaN,33.9
6.3644e+10,32.7,32.7,0,NaN,33.7
6.3644e+10,32.7,32.7,0,NaN,33.7
6.3644e+10,32.7,32.7,0,NaN,33.7
6.3644e+10,33.96,33.96,0,NaN,33.7
6.3644e+10,32.7,32.7,0,NaN,33.7
6.3644e+10,32.7,32.7,0,NaN,33.7
6.3644e+10,32.7,32.7,0,NaN,33.7
6.3644e+10,32.7,32.7,0,NaN,33.7
6.3644e+10,32.7,32.7,0,NaN,33.7
6.3644e+10,32.7,32.7,0,NaN,33.7
6.3644e+10,32.7,32.7,0,NaN,33.7
6.3644e+10,33.96,33.96,0,NaN,33.7
6.3644e+10,32.7,32.7,0,NaN,33.7
6.3644e+10,32.7,32.7,0,NaN,33.7
6.3644e+10,32.7,32.7,0,NaN,33.7
6.3644e+10,32.7,32.7,0,NaN,33.7
6.3644e+10,32.7,32.7,0,NaN,33.7
6.3644e+10,32.7,32.7,0,NaN,33.7
6.3644e+10,32.7,32.7,0,NaN,33.7
6.3644e+10,32.7,32.7,0,NaN,33.7
6.3644e+10,32.7,32.7,0,NaN,33.7
6.3644e+10,32.7,32.7,0,NaN,33.7
6.3644e+10,32.7,32.7,0,NaN,33.7
6.3644e+10,32.7,32.7,0,NaN,33.7
6.3644e+10,32.7,32.7,0,NaN,33.7
6.3644e+10,32.7,32.7,0,NaN,33.7
6.3644e+10,32.7,32.7,0,NaN,33.7
6.3644e+10,32.7,32.7,0,NaN,33.7
6.3644e+10,32.7,32.7,0,NaN,33.7
6.3644e+10,32.7,32.7,0,NaN,33.7
6.3644e+10,32.7,32.7,0,NaN,33.7
6.3644e+10,32.7,32.7,0,NaN,33.7
6.3644e+10,33.96,33.96,0,NaN,33.7
6.3644e+10,33.96,33.96,0,NaN,33.7
6.3644e+10,32.7,32.7,0,NaN,33.7
6.3644e+10,32.7,32.7,0,NaN,33.7
6.3644e+10,32.7,32.7,0,NaN,33.7
6.3644e+10,32.7,32.7,0,NaN,33.7
6.3644e+10,31.5,31.5,0,NaN,33.7
6.3644e+10,33.96,33.96,0,NaN,33.7
6.3644e+10,32.7,32.7,0,NaN,33.7
6.3644e+10,32.7,32.7,0,NaN,33.7
6.3644e+10,32.7,32.7,0,NaN,33.7
6.3644e+10,33.96,33.96,0,NaN,33.7
6.3644e+10,32.7,32.7,0,NaN,33.7
6.3644e+10,32.7,32.7,0,NaN,33.7
6.3644e+10,32.7,32.7,0,NaN,33.7
6.3644e+10,32.7,32.7,0,NaN,33.7
6.3644e+10,32.7,32.7,0,NaN,33.7
6.3644e+10,32.7,32.7,0,NaN,33.7
6.3644e+10,32.7,32.7,0,NaN,33.7
6.3644e+10,33.96,33.96,0,NaN,33.7
6.3644e+10,32.7,32.7,0,NaN,33.7
6.3644e+10,32.7,32.7,0,NaN,33.7
6.3644e+10,32.7,32.7,0,NaN,33.7
6.3644e+10,32.7,32.7,0,NaN,33.7
6.3644e+10,32.7,32.7,0,NaN,33.7
6.3644e+10,32.7,32.7,0,NaN,33.7
6.3644e+10,32.7,32.7,0,NaN,33.7
6.3644e+10,32.7,32.7,0,NaN,33.9
6.3644e+10,32.7,32.7,0,NaN,33.7
6.3644e+10,32.7,32.7,0,NaN,33.7
6.3644e+10,32.7,32.7,0,NaN,33.7
6.3644e+10,32.7,32.7,0,NaN,33.7
6.3644e+10,32.7,32.7,0,NaN,33.7
6.3644e+10,31.5,31.5,0,NaN,33.7
6.3644e+10,32.7,32.7,0,NaN,33.7
6.3644e+10,31.5,31.5,0,NaN,33.7
6.3644e+10,32.7,32.7,0,NaN,33.7
6.3644e+10,32.7,32.7,0,NaN,33.7
6.3644e+10,32.7,32.7,0,NaN,33.7
6.3644e+10,32.7,32.7,0,NaN,33.7
6.3644e+10,32.7,32.7,0,NaN,33.7
6.3644e+10,32.7,32.7,0,NaN,33.7
6.3644e+10,32.7,32.7,0,NaN,33.7
6.3644e+10,31.5,31.5,0,NaN,33.7
6.3644e+10,32.7,32.7,0,NaN,33.7
6.3644e+10,32.7,32.7,0,NaN,33.7
6.3644e+10,31.5,31.5,0,NaN,33.7
6.3644e+10,31.5,31.5,0,NaN,33.7
6.3644e+10,32.7,32.7,0,NaN,33.7
6.3644e+10,32.7,32.7,0,NaN,33.7
6.3644e+10,31.5,31.5,0,NaN,33.7
6.3644e+10,32.7,32.7,0,NaN,33.7
6.3644e+10,32.65,32.65,0,NaN,33.7
6.3644e+10,33.96,33.96,0,NaN,33.7
6.3644e+10,33.96,33.96,0,NaN,33.7
6.3644e+10,31.5,31.5,0,NaN,33.7
6.3644e+10,32.7,32.7,0,NaN,33.7
6.3644e+10,32.7,32.7,0,NaN,33.7
6.3644e+10,32.7,32.7,0,NaN,33.7
6.3644e+10,32.7,32.7,0,NaN,33.7
6.3644e+10,31.5,31.5,0,NaN,33.7
6.3644e+10,33.96,33.96,0,NaN,33.7
6.3644e+10,32.7,32.7,0,NaN,33.7
6.3644e+10,31.5,31.5,0,NaN,33.7
6.3644e+10,32.7,32.7,0,NaN,33.7
6.3644e+10,32.7,32.7,0,NaN,33.7
6.3644e+10,31.5,31.5,0,NaN,33.7
6.3644e+10,33.96,33.96,0,NaN,33.7
6.3644e+10,31.46,31.46,0,NaN,33.7
6.3644e+10,31.46,31.46,0,NaN,33.7
6.3644e+10,31.46,31.46,0,NaN,33.7
6.3644e+10,32.7,32.7,0,NaN,33.7
6.3644e+10,32.65,32.65,0,NaN,33.7
6.3644e+10,31.46,31.46,0,NaN,33.7
6.3644e+10,33.96,33.96,0,NaN,33.7
6.3644e+10,31.5,31.5,0,NaN,33.7
6.3644e+10,31.5,31.5,0,NaN,33.7
6.3644e+10,31.5,31.5,0,NaN,33.7
6.3644e+10,31.5,31.5,0,NaN,33.7
6.3644e+10,31.5,31.5,0,NaN,33.7
6.3644e+10,31.5,31.5,0,NaN,33.7
6.3644e+10,32.7,32.7,0,NaN,33.7
6.3644e+10,31.5,31.5,0,NaN,33.7
6.3644e+10,31.5,31.5,0,NaN,33.7
6.3644e+10,32.7,32.7,0,NaN,33.7
6.3644e+10,31.46,31.46,0,NaN,33.7
6.3644e+10,32.7,32.7,0,NaN,33.7
6.3644e+10,31.5,31.5,0,NaN,33.7
6.3644e+10,33.96,33.96,0,NaN,33.7
6.3644e+10,31.5,31.5,0,NaN,33.7
6.3644e+10,32.61,32.61,0,NaN,33.7
6.3644e+10,31.5,31.5,0,NaN,33.7
6.3644e+10,31.5,31.5,0,NaN,33.7
6.3644e+10,32.7,32.7,0,NaN,33.7
6.3644e+10,31.46,31.46,0,NaN,33.7
6.3644e+10,31.5,31.5,0,NaN,33.7
6.3644e+10,31.5,31.5,0,NaN,33.7
6.3644e+10,31.46,31.46,0,NaN,33.7
6.3644e+10,32.65,32.65,0,NaN,33.7
6.3644e+10,31.5,31.5,0,NaN,33.7
6.3644e+10,31.5,31.5,0,NaN,33.7
6.3644e+10,31.46,31.46,0,NaN,33.7
6.3644e+10,32.7,32.7,0,NaN,33.7
6.3644e+10,31.5,31.5,0,NaN,33.7
6.3644e+10,31.5,31.5,0,NaN,33.7
6.3644e+10,31.5,31.5,0,NaN,33.7
6.3644e+10,31.5,31.5,0,NaN,33.7
6.3644e+10,31.5,31.5,0,NaN,33.7
6.3644e+10,31.46,31.46,0,NaN,33.7
6.3644e+10,32.7,32.7,0,NaN,33.7
6.3644e+10,31.46,31.46,0,NaN,33.7
6.3644e+10,32.7,32.7,0,NaN,33.7
6.3644e+10,32.7,32.7,0,NaN,33.7
6.3644e+10,32.7,32.7,0,NaN,33.7
6.3644e+10,32.74,32.74,0,NaN,33.7
6.3644e+10,34.03,34.03,0,NaN,33.7
6.3644e+10,32.74,32.74,0,NaN,33.7
6.3644e+10,32.74,32.74,0,NaN,33.9
6.3644e+10,34.03,34.03,0,NaN,33.9
6.3644e+10,32.74,32.74,0,NaN,33.7
6.3644e+10,32.74,32.74,0,NaN,33.7
6.3644e+10,34,34,0,NaN,33.7
6.3644e+10,32.74,32.74,0,NaN,33.7
6.3644e+10,32.7,32.7,0,NaN,33.7
6.3644e+10,32.74,32.74,0,NaN,33.7
6.3644e+10,32.7,32.7,0,NaN,33.7
6.3644e+10,33.96,33.96,0,NaN,33.7
6.3644e+10,32.7,32.7,0,NaN,33.7
6.3644e+10,32.7,32.7,0,NaN,33.7
6.3644e+10,32.7,32.7,0,NaN,33.7
6.3644e+10,32.7,32.7,0,NaN,33.7
6.3644e+10,32.7,32.7,0,NaN,33.7
6.3644e+10,32.7,32.7,0,NaN,33.7
6.3644e+10,32.7,32.7,0,NaN,33.7
6.3644e+10,32.7,32.7,0,NaN,33.7
6.3644e+10,32.7,32.7,0,NaN,33.7
6.3644e+10,32.7,32.7,0,NaN,33.7
6.3644e+10,32.7,32.7,0,NaN,33.7
6.3644e+10,32.7,32.7,0,NaN,33.7
6.3644e+10,32.7,32.7,0,NaN,33.7
6.3644e+10,31.5,31.5,0,NaN,33.7
6.3644e+10,32.7,32.7,0,NaN,33.7
6.3644e+10,31.5,31.5,0,NaN,33.7
6.3644e+10,32.7,32.7,0,NaN,33.7
6.3644e+10,32.7,32.7,0,NaN,33.7
6.3644e+10,32.7,32.7,0,NaN,33.7
6.3644e+10,32.7,32.7,0,NaN,33.7
6.3644e+10,31.5,31.5,0,NaN,33.7
6.3644e+10,32.7,32.7,0,NaN,33.7
6.3644e+10,32.7,32.7,0,NaN,33.7
6.3644e+10,32.7,32.7,0,NaN,33.7
6.3644e+10,32.7,32.7,0,NaN,33.7
6.3644e+10,32.7,32.7,0,NaN,33.7
6.3644e+10,32.7,32.7,0,NaN,33.7
6.3644e+10,32.7,32.7,0,NaN,33.7
6.3644e+10,32.7,32.7,0,NaN,33.7
6.3644e+10,32.7,32.7,0,NaN,33.7
6.3644e+10,32.7,32.7,0,NaN,33.7
6.3644e+10,32.7,32.7,0,NaN,33.7
6.3644e+10,31.5,31.5,0,NaN,33.7
6.3644e+10,32.7,32.7,0,NaN,33.7
6.3644e+10,32.7,32.7,0,NaN,33.7
6.3644e+10,32.7,32.7,0,NaN,33.7
6.3644e+10,32.7,32.7,0,NaN,33.7
6.3644e+10,31.5,31.5,0,NaN,33.7
6.3644e+10,32.7,32.7,0,NaN,33.7
6.3644e+10,32.7,32.7,0,NaN,33.7
6.3644e+10,32.7,32.7,0,NaN,33.7
6.3644e+10,32.7,32.7,0,NaN,33.7
6.3644e+10,32.7,32.7,0,NaN,33.7
6.3644e+10,32.7,32.7,0,NaN,33.7
6.3644e+10,32.7,32.7,0,NaN,33.7
6.3644e+10,32.7,32.7,0,NaN,33.7
6.3644e+10,32.7,32.7,0,NaN,33.7
6.3644e+10,32.7,32.7,0,NaN,33.7
6.3644e+10,32.7,32.7,0,NaN,33.7
6.3644e+10,32.7,32.7,0,NaN,33.7
6.3644e+10,32.7,32.7,0,NaN,33.7
6.3644e+10,32.7,32.7,0,NaN,33.7
6.3644e+10,33.96,33.96,0,NaN,33.7
6.3644e+10,32.7,32.7,0,NaN,33.7
6.3644e+10,31.5,31.5,0,NaN,33.7
6.3644e+10,32.7,32.7,0,NaN,33.7
6.3644e+10,32.7,32.7,0,NaN,33.7
6.3644e+10,32.7,32.7,0,NaN,33.7
6.3644e+10,32.7,32.7,0,NaN,33.7
6.3644e+10,32.7,32.7,0,NaN,33.7
6.3644e+10,32.7,32.7,0,NaN,33.7
6.3644e+10,32.7,32.7,0,NaN,33.7
6.3644e+10,31.5,31.5,0,NaN,33.7
6.3644e+10,32.65,32.65,0,NaN,33.7
6.3644e+10,33.96,33.96,0,NaN,33.7
6.3644e+10,31.5,31.5,0,NaN,33.7
6.3644e+10,32.7,32.7,0,NaN,33.7
6.3644e+10,31.5,31.5,0,NaN,33.7
6.3644e+10,31.5,31.5,0,NaN,33.7
6.3644e+10,31.5,31.5,0,NaN,33.7
6.3644e+10,32.7,32.7,0,NaN,33.7
6.3644e+10,32.7,32.7,0,NaN,33.7
6.3644e+10,32.7,32.7,0,NaN,33.7
6.3644e+10,32.7,32.7,0,NaN,33.7
6.3644e+10,32.7,32.7,0,NaN,33.7
6.3644e+10,32.7,32.7,0,NaN,33.7
6.3644e+10,32.7,32.7,0,NaN,33.7
6.3644e+10,32.7,32.7,0,NaN,33.7
6.3644e+10,32.7,32.7,0,NaN,33.7
6.3644e+10,32.7,32.7,0,NaN,33.7
6.3644e+10,32.7,32.7,0,NaN,33.7
6.3644e+10,32.7,32.7,0,NaN,33.7
6.3644e+10,31.5,31.5,0,NaN,33.7
6.3644e+10,32.7,32.7,0,NaN,33.7
6.3644e+10,31.46,31.46,0,NaN,33.7
6.3644e+10,32.7,32.7,0,NaN,33.7
6.3644e+10,32.7,32.7,0,NaN,33.7
6.3644e+10,32.7,32.7,0,NaN,33.7
6.3644e+10,32.65,32.65,0,NaN,33.7
6.3644e+10,31.46,31.46,0,NaN,33.7
6.3644e+10,31.46,31.46,0,NaN,33.7
6.3644e+10,32.7,32.7,0,NaN,33.7
6.3644e+10,31.5,31.5,0,NaN,33.7
6.3644e+10,31.5,31.5,0,NaN,33.7
6.3644e+10,31.5,31.5,0,NaN,33.7
6.3644e+10,31.5,31.5,0,NaN,33.7
6.3644e+10,32.61,32.61,0,NaN,33.7
6.3644e+10,32.65,32.65,0,NaN,33.7
6.3644e+10,32.7,32.7,0,NaN,33.7
6.3644e+10,32.7,32.7,0,NaN,33.7
6.3644e+10,32.7,32.7,0,NaN,33.7
6.3644e+10,32.7,32.7,0,NaN,33.7
6.3644e+10,32.7,32.7,0,NaN,33.7
6.3644e+10,32.7,32.7,0,NaN,33.7
6.3644e+10,32.7,32.7,0,NaN,33.7
6.3644e+10,32.7,32.7,0,NaN,33.7
6.3644e+10,32.7,32.7,0,NaN,33.7
6.3644e+10,32.7,32.7,0,NaN,33.7
6.3644e+10,32.7,32.7,0,NaN,33.7
6.3644e+10,32.7,32.7,0,NaN,33.7
6.3644e+10,31.5,31.5,0,NaN,33.7
6.3644e+10,32.7,32.7,0,NaN,33.7
6.3644e+10,32.7,32.7,0,NaN,33.7
6.3644e+10,32.7,32.7,0,NaN,33.7
6.3644e+10,31.5,31.5,0,NaN,33.7
6.3644e+10,32.7,32.7,0,NaN,33.7
6.3644e+10,32.7,32.7,0,NaN,33.7
6.3644e+10,32.7,32.7,0,NaN,33.7
6.3644e+10,32.7,32.7,0,NaN,33.7
6.3644e+10,32.7,32.7,0,NaN,33.7
6.3644e+10,31.5,31.5,0,NaN,33.7
6.3644e+10,32.7,32.7,0,NaN,33.7
6.3644e+10,32.65,32.65,0,NaN,33.7
6.3644e+10,32.7,32.7,0,NaN,33.7
6.3644e+10,32.7,32.7,0,NaN,33.7
6.3644e+10,32.7,32.7,0,NaN,33.7
6.3644e+10,32.7,32.7,0,NaN,33.7
6.3644e+10,32.7,32.7,0,NaN,33.7
6.3644e+10,32.7,32.7,0,NaN,33.7
6.3644e+10,32.7,32.7,0,NaN,33.7
6.3644e+10,32.7,32.7,0,NaN,33.7
6.3644e+10,32.7,32.7,0,NaN,33.7
6.3644e+10,31.5,31.5,0,NaN,33.7
6.3644e+10,32.7,32.7,0,NaN,33.7
6.3644e+10,31.5,31.5,0,NaN,33.7
6.3644e+10,32.7,32.7,0,NaN,33.7
6.3644e+10,31.5,31.5,0,NaN,33.7
6.3644e+10,31.46,31.46,0,NaN,33.7
6.3644e+10,31.5,31.5,0,NaN,33.7
6.3644e+10,31.5,31.5,0,NaN,33.7
6.3644e+10,31.46,31.46,0,NaN,33.7
6.3644e+10,31.46,31.46,0,NaN,33.7
6.3644e+10,31.46,31.46,0,NaN,33.7
6.3644e+10,31.46,31.46,0,NaN,33.7
6.3644e+10,31.46,31.46,0,NaN,33.7
6.3644e+10,30.34,30.34,0,NaN,34.1
6.3644e+10,32.65,32.65,0,NaN,34.1
6.3644e+10,32.65,32.65,0,NaN,34.1
6.3644e+10,31.46,31.46,0,NaN,34.1
6.3644e+10,32.7,32.7,0,NaN,34.1
6.3644e+10,31.5,31.5,0,NaN,34.1
6.3644e+10,31.46,31.46,0,NaN,34.1
6.3644e+10,32.7,32.7,0,NaN,34.1
6.3644e+10,31.46,31.46,0,NaN,34.1
6.3644e+10,32.7,32.7,0,NaN,33.7
6.3644e+10,32.65,32.65,0,NaN,33.7
6.3644e+10,31.42,31.42,0,NaN,33.7
6.3644e+10,32.65,32.65,0,NaN,33.7
6.3644e+10,31.5,31.5,0,NaN,33.7
6.3644e+10,32.61,32.61,0,NaN,33.7
6.3644e+10,31.46,31.46,0,NaN,33.7
6.3644e+10,31.46,31.46,0,NaN,33.7
6.3644e+10,32.65,32.65,0,NaN,33.7
6.3644e+10,31.46,31.46,0,NaN,33.7
6.3644e+10,31.46,31.46,0,NaN,33.7
6.3644e+10,31.46,31.46,0,NaN,33.7
6.3644e+10,31.5,31.5,0,NaN,33.7
6.3644e+10,31.46,31.46,0,NaN,33.7
6.3644e+10,31.46,31.46,0,NaN,33.7
6.3644e+10,31.46,31.46,0,NaN,33.7
6.3644e+10,32.65,32.65,0,NaN,33.7
6.3644e+10,31.5,31.5,0,NaN,33.7
6.3644e+10,31.5,31.5,0,NaN,33.7
6.3644e+10,32.65,32.65,0,NaN,33.7
6.3644e+10,32.65,32.65,0,NaN,33.7
6.3644e+10,32.65,32.65,0,NaN,33.7
6.3644e+10,31.46,31.46,0,NaN,33.7
6.3644e+10,31.5,31.5,0,NaN,33.7
6.3644e+10,31.46,31.46,0,NaN,33.7
6.3644e+10,31.5,31.5,0,NaN,33.7
6.3644e+10,31.46,31.46,0,NaN,33.7
6.3644e+10,31.46,31.46,0,NaN,33.7
6.3644e+10,32.61,32.61,0,NaN,33.7
6.3644e+10,31.46,31.46,0,NaN,33.7
6.3644e+10,31.46,31.46,0,NaN,33.7
6.3644e+10,32.61,32.61,0,NaN,33.7
6.3644e+10,31.46,31.46,0,NaN,33.7
6.3644e+10,31.46,31.46,0,NaN,33.7
6.3644e+10,32.61,32.61,0,NaN,33.7
6.3644e+10,31.46,31.46,0,NaN,33.7
6.3644e+10,31.46,31.46,0,NaN,33.7
6.3644e+10,31.46,31.46,0,NaN,33.7
6.3644e+10,31.46,31.46,0,NaN,33.7
6.3644e+10,31.46,31.46,0,NaN,33.7
6.3644e+10,31.46,31.46,0,NaN,33.7
6.3644e+10,31.46,31.46,0,NaN,33.7
6.3644e+10,32.61,32.61,0,NaN,33.7
6.3644e+10,31.46,31.46,0,NaN,33.7
6.3644e+10,31.46,31.46,0,NaN,33.7
6.3644e+10,32.61,32.61,0,NaN,33.7
6.3644e+10,31.46,31.46,0,NaN,33.7
6.3644e+10,32.61,32.61,0,NaN,33.7
6.3644e+10,31.46,31.46,0,NaN,33.7
6.3644e+10,31.46,31.46,0,NaN,33.7
6.3644e+10,31.46,31.46,0,NaN,33.7
6.3644e+10,31.46,31.46,0,NaN,33.7
6.3644e+10,31.46,31.46,0,NaN,33.7
6.3644e+10,31.46,31.46,0,NaN,33.7
6.3644e+10,31.46,31.46,0,NaN,33.7
6.3644e+10,31.46,31.46,0,NaN,33.7
6.3644e+10,31.46,31.46,0,NaN,33.7
6.3644e+10,32.61,32.61,0,NaN,33.7
6.3644e+10,32.61,32.61,0,NaN,33.7
6.3644e+10,31.46,31.46,0,NaN,33.7
6.3644e+10,31.46,31.46,0,NaN,33.7
6.3644e+10,31.46,31.46,0,NaN,33.7
6.3644e+10,31.46,31.46,0,NaN,33.7
6.3644e+10,31.46,31.46,0,NaN,33.7
6.3644e+10,31.46,31.46,0,NaN,33.7
6.3644e+10,31.46,31.46,0,NaN,33.7
6.3644e+10,31.46,31.46,0,NaN,33.7
6.3644e+10,31.46,31.46,0,NaN,33.7
6.3644e+10,31.46,31.46,0,NaN,33.7
6.3644e+10,31.46,31.46,0,NaN,33.7
6.3644e+10,32.61,32.61,0,NaN,33.7
6.3644e+10,31.46,31.46,0,NaN,33.7
6.3644e+10,31.46,31.46,0,NaN,33.7
6.3644e+10,31.46,31.46,0,NaN,33.7
6.3644e+10,31.46,31.46,0,NaN,33.7
6.3644e+10,31.46,31.46,0,NaN,33.7
6.3644e+10,31.46,31.46,0,NaN,33.7
6.3644e+10,31.46,31.46,0,NaN,33.7
6.3644e+10,31.46,31.46,0,NaN,33.7
6.3644e+10,31.46,31.46,0,NaN,33.7
6.3644e+10,31.46,31.46,0,NaN,33.7
6.3644e+10,32.61,32.61,0,NaN,33.7
6.3644e+10,31.46,31.46,0,NaN,33.7
6.3644e+10,31.46,31.46,0,NaN,33.7
6.3644e+10,31.46,31.46,0,NaN,33.7
6.3644e+10,31.46,31.46,0,NaN,33.7
6.3644e+10,31.46,31.46,0,NaN,33.7
6.3644e+10,31.46,31.46,0,NaN,33.7
6.3644e+10,31.46,31.46,0,NaN,33.7
6.3644e+10,31.46,31.46,0,NaN,33.7
6.3644e+10,31.46,31.46,0,NaN,33.7
6.3644e+10,31.46,31.46,0,NaN,33.7
6.3644e+10,31.46,31.46,0,NaN,33.7
6.3644e+10,31.46,31.46,0,NaN,33.7
6.3644e+10,31.46,31.46,0,NaN,33.7
6.3644e+10,31.46,31.46,0,NaN,33.7
6.3644e+10,31.46,31.46,0,NaN,33.7
6.3644e+10,31.46,31.46,0,NaN,33.7
6.3644e+10,31.46,31.46,0,NaN,33.7
6.3644e+10,31.46,31.46,0,NaN,33.7
6.3644e+10,31.46,31.46,0,NaN,33.7
6.3644e+10,31.46,31.46,0,NaN,33.7
6.3644e+10,31.46,31.46,0,NaN,33.7
6.3644e+10,31.46,31.46,0,NaN,33.7
6.3644e+10,32.61,32.61,0,NaN,33.7
6.3644e+10,31.46,31.46,0,NaN,33.7
6.3644e+10,31.46,31.46,0,NaN,33.7
6.3644e+10,31.46,31.46,0,NaN,33.7
6.3644e+10,31.46,31.46,0,NaN,33.7
6.3644e+10,31.46,31.46,0,NaN,33.7
6.3644e+10,31.46,31.46,0,NaN,33.7
6.3644e+10,31.46,31.46,0,NaN,33.7
6.3644e+10,31.46,31.46,0,NaN,33.7
6.3644e+10,31.46,31.46,0,NaN,33.7
6.3644e+10,31.46,31.46,0,NaN,33.7
6.3644e+10,31.46,31.46,0,NaN,33.7
6.3644e+10,31.46,31.46,0,NaN,33.7
6.3644e+10,31.46,31.46,0,NaN,33.7
6.3644e+10,31.46,31.46,0,NaN,33.7
6.3644e+10,31.46,31.46,0,NaN,33.7
6.3644e+10,31.46,31.46,0,NaN,33.7
6.3644e+10,31.46,31.46,0,NaN,33.7
6.3644e+10,31.46,31.46,0,NaN,33.7
6.3644e+10,31.46,31.46,0,NaN,33.7
6.3644e+10,31.46,31.46,0,NaN,33.7
6.3644e+10,31.46,31.46,0,NaN,33.7
6.3644e+10,31.46,31.46,0,NaN,33.7
