Time(sec),EDA(uS),EDA_Filtered(uS),EDA_Valid(1Yes_0No),EDA_w_NaN_from_QA(uS),Temp(C)
6.3644e+10,0.957,0.95233,1,0.957,31.8
6.3644e+10,0.954,0.95224,1,0.954,31.8
6.3644e+10,0.954,0.95216,1,0.954,31.8
6.3644e+10,0.954,0.95207,1,0.954,31.8
6.3644e+10,0.951,0.95198,1,0.951,31.8
6.3644e+10,0.957,0.95189,1,0.957,31.8
6.3644e+10,0.951,0.9518,1,0.951,31.8
6.3644e+10,0.951,0.95171,1,0.951,31.8
6.3644e+10,0.959,0.95161,1,0.959,31.8
6.3644e+10,0.957,0.95151,1,0.957,31.8
6.3644e+10,0.951,0.9514,1,0.951,31.8
6.3644e+10,0.957,0.9513,1,0.957,31.8
6.3644e+10,0.957,0.95119,1,0.957,31.8
6.3644e+10,0.957,0.95108,1,0.957,31.8
6.3644e+10,0.948,0.95096,1,0.948,31.8
6.3644e+10,0.946,0.95085,1,0.946,31.8
6.3644e+10,0.946,0.95073,1,0.946,31.8
6.3644e+10,0.951,0.95062,1,0.951,31.8
6.3644e+10,0.943,0.95051,1,0.943,31.8
6.3644e+10,0.949,0.95041,1,0.949,31.8
6.3644e+10,0.949,0.95031,1,0.949,31.8
6.3644e+10,0.946,0.95021,1,0.946,31.8
6.3644e+10,0.946,0.95011,1,0.946,31.8
6.3644e+10,0.946,0.95001,1,0.946,31.8
6.3644e+10,0.946,0.94992,1,0.946,31.8
6.3644e+10,0.946,0.94983,1,0.946,31.8
6.3644e+10,0.946,0.94974,1,0.946,31.8
6.3644e+10,0.946,0.94966,1,0.946,31.8
6.3644e+10,0.951,0.94957,1,0.951,31.8
6.3644e+10,0.946,0.94949,1,0.946,31.8
6.3644e+10,0.946,0.94941,1,0.946,31.8
6.3644e+10,0.946,0.94933,1,0.946,31.8
6.3644e+10,0.951,0.94925,1,0.951,31.8
6.3644e+10,0.951,0.94918,1,0.951,31.8
6.3644e+10,0.946,0.9491,1,0.946,31.8
6.3644e+10,0.946,0.94902,1,0.946,31.8
6.3644e+10,0.946,0.94895,1,0.946,31.8
6.3644e+10,0.946,0.94888,1,0.946,31.8
6.3644e+10,0.946,0.94881,1,0.946,31.8
6.3644e+10,0.946,0.94874,1,0.946,31.8
6.3644e+10,0.943,0.94868,1,0.943,31.8
6.3644e+10,0.946,0.94861,1,0.946,31.8
6.3644e+10,0.948,0.94855,1,0.948,31.8
6.3644e+10,0.946,0.94849,1,0.946,31.8
6.3644e+10,0.946,0.94843,1,0.946,31.8
6.3644e+10,0.951,0.94836,1,0.951,31.8
6.3644e+10,0.948,0.9483,1,0.948,31.8
6.3644e+10,0.948,0.94823,1,0.948,31.8
6.3644e+10,0.946,0.94817,1,0.946,31.8
6.3644e+10,0.948,0.9481,1,0.948,31.8
6.3644e+10,0.948,0.94803,1,0.948,31.8
6.3644e+10,0.948,0.94796,1,0.948,31.8
6.3644e+10,0.948,0.94789,1,0.948,31.8
6.3644e+10,0.946,0.94782,1,0.946,31.8
6.3644e+10,0.946,0.94775,1,0.946,31.8
6.3644e+10,0.948,0.94768,1,0.948,31.8
6.3644e+10,0.948,0.94762,1,0.948,31.8
6.3644e+10,0.948,0.94755,1,0.948,31.8
6.3644e+10,0.957,0.94749,1,0.957,31.8
6.3644e+10,0.951,0.94744,1,0.951,31.8
6.3644e+10,0.954,0.94738,1,0.954,31.8
6.3644e+10,0.954,0.94732,1,0.954,31.8
6.3644e+10,0.948,0.94727,1,0.948,31.8
6.3644e+10,0.954,0.94722,1,0.954,31.8
6.3644e+10,0.946,0.94717,1,0.946,31.8
6.3644e+10,0.948,0.94713,1,0.948,31.8
6.3644e+10,0.946,0.94708,1,0.946,31.8
6.3644e+10,0.954,0.94705,1,0.954,31.8
6.3644e+10,0.943,0.94701,1,0.943,31.8
6.3644e+10,0.94,0.94698,1,0.94,31.8
6.3644e+10,0.943,0.94695,1,0.943,31.8
6.3644e+10,0.943,0.94693,1,0.943,31.8
6.3644e+10,0.943,0.94692,1,0.943,31.8
6.3644e+10,0.943,0.94691,1,0.943,31.8
6.3644e+10,0.946,0.9469,1,0.946,31.8
6.3644e+10,0.946,0.94691,1,0.946,31.8
6.3644e+10,0.946,0.94691,1,0.946,31.8
6.3644e+10,0.946,0.94692,1,0.946,31.8
6.3644e+10,0.946,0.94694,1,0.946,31.8
6.3644e+10,0.948,0.94695,1,0.948,31.8
6.3644e+10,0.948,0.94697,1,0.948,31.8
6.3644e+10,0.951,0.94699,1,0.951,31.8
6.3644e+10,0.951,0.94701,1,0.951,31.8
6.3644e+10,0.951,0.94703,1,0.951,31.8
6.3644e+10,0.951,0.94705,1,0.951,31.8
6.3644e+10,0.946,0.94708,1,0.946,31.8
6.3644e+10,0.946,0.9471,1,0.946,31.8
6.3644e+10,0.946,0.94713,1,0.946,31.8
6.3644e+10,0.948,0.94716,1,0.948,31.8
6.3644e+10,0.946,0.94719,1,0.946,31.8
6.3644e+10,0.951,0.94722,1,0.951,31.8
6.3644e+10,0.94,0.94725,1,0.94,31.8
6.3644e+10,0.943,0.94729,1,0.943,31.8
6.3644e+10,0.951,0.94733,1,0.951,31.8
6.3644e+10,0.948,0.94737,1,0.948,31.8
6.3644e+10,0.946,0.94742,1,0.946,31.8
6.3644e+10,0.946,0.94747,1,0.946,31.8
6.3644e+10,0.946,0.94752,1,0.946,31.8
6.3644e+10,0.946,0.94757,1,0.946,31.8
6.3644e+10,0.951,0.94763,1,0.951,31.8
6.3644e+10,0.946,0.94769,1,0.946,31.8
6.3644e+10,0.946,0.94775,1,0.946,31.8
6.3644e+10,0.946,0.94781,1,0.946,31.8
6.3644e+10,0.946,0.94788,1,0.946,31.8
6.3644e+10,0.943,0.94795,1,0.943,31.8
6.3644e+10,0.943,0.94802,1,0.943,31.8
6.3644e+10,0.94,0.9481,1,0.94,31.8
6.3644e+10,0.938,0.94818,1,0.938,31.8
6.3644e+10,0.938,0.94827,1,0.938,31.8
6.3644e+10,0.94,0.94837,1,0.94,31.8
6.3644e+10,0.94,0.94847,1,0.94,31.8
6.3644e+10,0.94,0.94858,1,0.94,31.8
6.3644e+10,0.938,0.9487,1,0.938,31.8
6.3644e+10,0.938,0.94882,1,0.938,31.8
6.3644e+10,0.94,0.94896,1,0.94,31.8
6.3644e+10,0.94,0.94909,1,0.94,31.8
6.3644e+10,0.938,0.94924,1,0.938,31.8
6.3644e+10,0.938,0.94939,1,0.938,31.8
6.3644e+10,0.943,0.94955,1,0.943,31.8
6.3644e+10,0.948,0.94971,1,0.948,31.8
6.3644e+10,0.954,0.94987,1,0.954,31.8
6.3644e+10,0.957,0.95004,1,0.957,31.8
6.3644e+10,0.957,0.9502,1,0.957,31.8
6.3644e+10,0.957,0.95036,1,0.957,31.8
6.3644e+10,0.957,0.95053,1,0.957,31.8
6.3644e+10,0.954,0.95068,1,0.954,31.8
6.3644e+10,0.957,0.95084,1,0.957,31.8
6.3644e+10,0.957,0.951,1,0.957,31.8
6.3644e+10,0.954,0.95115,1,0.954,31.8
6.3644e+10,0.954,0.95131,1,0.954,31.8
6.3644e+10,0.954,0.95145,1,0.954,31.8
6.3644e+10,0.954,0.95158,1,0.954,31.8
6.3644e+10,0.954,0.9517,1,0.954,31.8
6.3644e+10,0.954,0.95182,1,0.954,31.8
6.3644e+10,0.954,0.95192,1,0.954,31.8
6.3644e+10,0.951,0.95202,1,0.951,31.8
6.3644e+10,0.954,0.9521,1,0.954,31.8
6.3644e+10,0.954,0.95218,1,0.954,31.8
6.3644e+10,0.957,0.95224,1,0.957,31.8
6.3644e+10,0.957,0.9523,1,0.957,31.8
6.3644e+10,0.954,0.95234,1,0.954,31.8
6.3644e+10,0.951,0.95237,1,0.951,31.8
6.3644e+10,0.954,0.95239,1,0.954,31.8
6.3644e+10,0.954,0.95241,1,0.954,31.8
6.3644e+10,0.957,0.95241,1,0.957,31.8
6.3644e+10,0.957,0.9524,1,0.957,31.8
6.3644e+10,0.957,0.95238,1,0.957,31.8
6.3644e+10,0.957,0.95235,1,0.957,31.8
6.3644e+10,0.957,0.95231,1,0.957,31.8
6.3644e+10,0.957,0.95226,1,0.957,31.8
6.3644e+10,0.957,0.9522,1,0.957,31.8
6.3644e+10,0.954,0.95212,1,0.954,31.8
6.3644e+10,0.954,0.95203,1,0.954,31.8
6.3644e+10,0.954,0.95194,1,0.954,31.8
6.3644e+10,0.954,0.95183,1,0.954,31.8
6.3644e+10,0.954,0.95172,1,0.954,31.8
6.3644e+10,0.954,0.95159,1,0.954,31.8
6.3644e+10,0.957,0.95145,1,0.957,31.8
6.3644e+10,0.957,0.9513,1,0.957,31.8
6.3644e+10,0.957,0.95114,1,0.957,31.8
6.3644e+10,0.959,0.95096,1,0.959,31.8
6.3644e+10,0.959,0.95078,1,0.959,31.8
6.3644e+10,0.959,0.95058,1,0.959,31.8
6.3644e+10,0.957,0.95037,1,0.957,31.8
6.3644e+10,0.957,0.95014,1,0.957,31.8
6.3644e+10,0.957,0.94991,1,0.957,31.8
6.3644e+10,0.957,0.94966,1,0.957,31.8
6.3644e+10,0.959,0.9494,1,0.959,31.8
6.3644e+10,0.957,0.94913,1,0.957,31.8
6.3644e+10,0.957,0.94885,1,0.957,31.8
6.3644e+10,0.957,0.94855,1,0.957,31.8
6.3644e+10,0.957,0.94824,1,0.957,31.8
6.3644e+10,0.957,0.94791,1,0.957,31.8
6.3644e+10,0.957,0.94757,1,0.957,31.8
6.3644e+10,0.959,0.94722,1,0.959,31.8
6.3644e+10,0.959,0.94685,1,0.959,31.8
6.3644e+10,0.957,0.94647,1,0.957,31.8
6.3644e+10,0.959,0.94607,1,0.959,31.8
6.3644e+10,0.959,0.94566,1,0.959,31.8
6.3644e+10,0.959,0.94524,1,0.959,31.8
6.3644e+10,0.957,0.9448,1,0.957,32.2
6.3644e+10,0.959,0.94435,1,0.959,32.2
6.3644e+10,0.959,0.94388,1,0.959,32
6.3644e+10,0.959,0.9434,1,0.959,32
6.3644e+10,0.959,0.9429,1,0.959,32
6.3644e+10,0.957,0.9424,1,0.957,32.2
6.3644e+10,0.954,0.94188,1,0.954,32
6.3644e+10,0.954,0.94135,1,0.954,32
6.3644e+10,0.954,0.94082,1,0.954,32
6.3644e+10,0.954,0.94028,1,0.954,32
6.3644e+10,0.957,0.93973,1,0.957,32.2
6.3644e+10,0.957,0.93917,1,0.957,32.2
6.3644e+10,0.94,0.9386,1,0.94,32.2
6.3644e+10,0.925,0.93803,1,0.925,32.2
6.3644e+10,0.922,0.93746,1,0.922,32.2
6.3644e+10,0.925,0.9369,1,0.925,32
6.3644e+10,0.925,0.93635,1,0.925,32
6.3644e+10,0.925,0.9358,1,0.925,32
6.3644e+10,0.922,0.93525,1,0.922,32
6.3644e+10,0.922,0.93471,1,0.922,32
6.3644e+10,0.922,0.93418,1,0.922,32
6.3644e+10,0.922,0.93365,1,0.922,32
6.3644e+10,0.922,0.93313,1,0.922,32
6.3644e+10,0.922,0.93262,1,0.922,32
6.3644e+10,0.922,0.93212,1,0.922,32
6.3644e+10,0.92,0.93161,1,0.92,32
6.3644e+10,0.92,0.93112,1,0.92,32
6.3644e+10,0.917,0.93063,1,0.917,32
6.3644e+10,0.92,0.93015,1,0.92,32
6.3644e+10,0.92,0.92968,1,0.92,32
6.3644e+10,0.92,0.92922,1,0.92,32
6.3644e+10,0.92,0.92876,1,0.92,32
6.3644e+10,0.92,0.9283,1,0.92,32
6.3644e+10,0.917,0.92785,1,0.917,32
6.3644e+10,0.92,0.92742,1,0.92,32
6.3644e+10,0.917,0.92699,1,0.917,32
6.3644e+10,0.92,0.92656,1,0.92,32
6.3644e+10,0.917,0.92615,1,0.917,32
6.3644e+10,0.917,0.92574,1,0.917,32
6.3644e+10,0.92,0.92534,1,0.92,32
6.3644e+10,0.92,0.92495,1,0.92,32
6.3644e+10,0.917,0.92456,1,0.917,32
6.3644e+10,0.92,0.92419,1,0.92,32
6.3644e+10,0.92,0.92382,1,0.92,32
6.3644e+10,0.92,0.92346,1,0.92,32
6.3644e+10,0.92,0.9231,1,0.92,32
6.3644e+10,0.92,0.92276,1,0.92,32
6.3644e+10,0.917,0.92242,1,0.917,32
6.3644e+10,0.917,0.92209,1,0.917,32
6.3644e+10,0.917,0.92177,1,0.917,32
6.3644e+10,0.92,0.92146,1,0.92,32
6.3644e+10,0.92,0.92116,1,0.92,32
6.3644e+10,0.92,0.92087,1,0.92,32
6.3644e+10,0.914,0.92058,1,0.914,32
6.3644e+10,0.92,0.92031,1,0.92,32
6.3644e+10,0.914,0.92004,1,0.914,32
6.3644e+10,0.92,0.91979,1,0.92,32
6.3644e+10,0.92,0.91954,1,0.92,32
6.3644e+10,0.92,0.9193,1,0.92,32
6.3644e+10,0.92,0.91907,1,0.92,32
6.3644e+10,0.922,0.91885,1,0.922,32
6.3644e+10,0.922,0.91863,1,0.922,32
6.3644e+10,0.917,0.91842,1,0.917,32
6.3644e+10,0.917,0.91822,1,0.917,32
6.3644e+10,0.917,0.91803,1,0.917,32
6.3644e+10,0.92,0.91785,1,0.92,32
6.3644e+10,0.92,0.91768,1,0.92,32.2
6.3644e+10,0.917,0.91751,1,0.917,32.2
6.3644e+10,0.914,0.91735,1,0.914,32.2
6.3644e+10,0.917,0.9172,1,0.917,32
6.3644e+10,0.92,0.91707,1,0.92,32
6.3644e+10,0.914,0.91693,1,0.914,31.8
6.3644e+10,0.919,0.91681,1,0.919,31.8
6.3644e+10,0.917,0.91669,1,0.917,31.8
6.3644e+10,0.917,0.91659,1,0.917,31.8
6.3644e+10,0.917,0.91649,1,0.917,31.8
6.3644e+10,0.917,0.9164,1,0.917,31.8
6.3644e+10,0.914,0.91631,1,0.914,31.8
6.3644e+10,0.917,0.91623,1,0.917,31.8
6.3644e+10,0.917,0.91615,1,0.917,31.8
6.3644e+10,0.917,0.91606,1,0.917,31.8
6.3644e+10,0.917,0.91598,1,0.917,31.8
6.3644e+10,0.917,0.9159,1,0.917,31.8
6.3644e+10,0.917,0.91582,1,0.917,31.8
6.3644e+10,0.917,0.91574,1,0.917,31.8
6.3644e+10,0.914,0.91566,1,0.914,31.8
6.3644e+10,0.917,0.91558,1,0.917,31.8
6.3644e+10,0.914,0.9155,1,0.914,31.8
6.3644e+10,0.914,0.91542,1,0.914,31.8
6.3644e+10,0.914,0.91535,1,0.914,31.8
6.3644e+10,0.914,0.91527,1,0.914,31.8
6.3644e+10,0.914,0.9152,1,0.914,31.8
6.3644e+10,0.912,0.91513,1,0.912,31.8
6.3644e+10,0.909,0.91505,1,0.909,31.8
6.3644e+10,0.907,0.91498,1,0.907,31.8
6.3644e+10,0.909,0.91492,1,0.909,31.8
6.3644e+10,0.909,0.91486,1,0.909,31.8
6.3644e+10,0.914,0.9148,1,0.914,31.8
6.3644e+10,0.914,0.91474,1,0.914,31.8
6.3644e+10,0.914,0.91468,1,0.914,31.8
6.3644e+10,0.914,0.91463,1,0.914,31.8
6.3644e+10,0.914,0.91458,1,0.914,31.8
6.3644e+10,0.914,0.91453,1,0.914,31.8
6.3644e+10,0.914,0.91448,1,0.914,31.8
6.3644e+10,0.912,0.91443,1,0.912,31.8
6.3644e+10,0.914,0.91438,1,0.914,31.8
6.3644e+10,0.914,0.91434,1,0.914,31.8
6.3644e+10,0.914,0.9143,1,0.914,31.8
6.3644e+10,0.914,0.91426,1,0.914,31.8
6.3644e+10,0.914,0.91422,1,0.914,31.8
6.3644e+10,0.914,0.91419,1,0.914,31.8
6.3644e+10,0.914,0.91415,1,0.914,31.8
6.3644e+10,0.912,0.91412,1,0.912,31.8
6.3644e+10,0.917,0.91408,1,0.917,31.8
6.3644e+10,0.917,0.91405,1,0.917,31.8
6.3644e+10,0.917,0.91402,1,0.917,31.8
6.3644e+10,0.917,0.91399,1,0.917,31.8
6.3644e+10,0.914,0.91395,1,0.914,31.8
6.3644e+10,0.917,0.91392,1,0.917,31.8
6.3644e+10,0.914,0.91389,1,0.914,31.8
6.3644e+10,0.914,0.91385,1,0.914,31.8
6.3644e+10,0.917,0.91382,1,0.917,31.8
6.3644e+10,0.917,0.91379,1,0.917,31.8
6.3644e+10,0.917,0.91375,1,0.917,31.8
6.3644e+10,0.912,0.91372,1,0.912,31.8
6.3644e+10,0.914,0.91369,1,0.914,31.8
6.3644e+10,0.912,0.91366,1,0.912,31.8
6.3644e+10,0.912,0.91363,1,0.912,31.8
6.3644e+10,0.912,0.9136,1,0.912,31.8
6.3644e+10,0.912,0.91358,1,0.912,31.8
6.3644e+10,0.912,0.91356,1,0.912,31.8
6.3644e+10,0.912,0.91354,1,0.912,31.8
6.3644e+10,0.914,0.91352,1,0.914,31.8
6.3644e+10,0.912,0.9135,1,0.912,31.8
6.3644e+10,0.912,0.91348,1,0.912,31.8
6.3644e+10,0.912,0.91346,1,0.912,31.8
6.3644e+10,0.914,0.91345,1,0.914,31.8
6.3644e+10,0.912,0.91343,1,0.912,31.8
6.3644e+10,0.912,0.91341,1,0.912,31.8
6.3644e+10,0.912,0.91339,1,0.912,31.8
6.3644e+10,0.914,0.91338,1,0.914,31.8
6.3644e+10,0.914,0.91336,1,0.914,31.8
6.3644e+10,0.912,0.91334,1,0.912,31.8
6.3644e+10,0.912,0.91333,1,0.912,31.8
6.3644e+10,0.912,0.91331,1,0.912,31.8
6.3644e+10,0.912,0.91329,1,0.912,31.8
6.3644e+10,0.912,0.91328,1,0.912,31.8
6.3644e+10,0.914,0.91326,1,0.914,31.8
6.3644e+10,0.912,0.91325,1,0.912,31.8
6.3644e+10,0.912,0.91324,1,0.912,31.8
6.3644e+10,0.912,0.91322,1,0.912,31.8
6.3644e+10,0.912,0.9132,1,0.912,31.8
6.3644e+10,0.912,0.91319,1,0.912,31.8
6.3644e+10,0.912,0.91317,1,0.912,31.8
6.3644e+10,0.914,0.91315,1,0.914,31.8
6.3644e+10,0.909,0.91313,1,0.909,31.8
6.3644e+10,0.909,0.91311,1,0.909,31.8
6.3644e+10,0.909,0.9131,1,0.909,31.8
6.3644e+10,0.912,0.91308,1,0.912,31.8
6.3644e+10,0.912,0.91306,1,0.912,31.8
6.3644e+10,0.912,0.91304,1,0.912,31.8
6.3644e+10,0.914,0.91302,1,0.914,31.8
6.3644e+10,0.917,0.91299,1,0.917,31.8
6.3644e+10,0.917,0.91296,1,0.917,31.8
6.3644e+10,0.917,0.91293,1,0.917,31.8
6.3644e+10,0.917,0.9129,1,0.917,31.8
6.3644e+10,0.917,0.91286,1,0.917,31.8
6.3644e+10,0.917,0.91282,1,0.917,31.8
6.3644e+10,0.917,0.91277,1,0.917,31.8
6.3644e+10,0.917,0.91272,1,0.917,31.8
6.3644e+10,0.914,0.91267,1,0.914,31.8
6.3644e+10,0.914,0.91262,1,0.914,31.8
6.3644e+10,0.914,0.91257,1,0.914,31.8
6.3644e+10,0.914,0.91251,1,0.914,31.8
6.3644e+10,0.914,0.91246,1,0.914,31.8
6.3644e+10,0.914,0.91239,1,0.914,31.8
6.3644e+10,0.914,0.91233,1,0.914,31.8
6.3644e+10,0.914,0.91226,1,0.914,31.8
6.3644e+10,0.914,0.9122,1,0.914,31.8
6.3644e+10,0.917,0.91213,1,0.917,31.8
6.3644e+10,0.914,0.91206,1,0.914,31.8
6.3644e+10,0.912,0.91198,1,0.912,31.8
6.3644e+10,0.914,0.91191,1,0.914,31.8
6.3644e+10,0.912,0.91184,1,0.912,31.8
6.3644e+10,0.912,0.91176,1,0.912,31.8
6.3644e+10,0.914,0.91169,1,0.914,31.8
6.3644e+10,0.914,0.91162,1,0.914,31.8
6.3644e+10,0.914,0.91154,1,0.914,31.8
6.3644e+10,0.909,0.91146,1,0.909,31.8
6.3644e+10,0.909,0.91139,1,0.909,31.8
6.3644e+10,0.914,0.91131,1,0.914,31.8
6.3644e+10,0.914,0.91123,1,0.914,31.8
6.3644e+10,0.914,0.91115,1,0.914,31.8
6.3644e+10,0.914,0.91107,1,0.914,31.8
6.3644e+10,0.914,0.91099,1,0.914,31.8
6.3644e+10,0.909,0.9109,1,0.909,31.8
6.3644e+10,0.914,0.91081,1,0.914,31.8
6.3644e+10,0.912,0.91072,1,0.912,31.8
6.3644e+10,0.912,0.91063,1,0.912,31.8
6.3644e+10,0.911,0.91054,1,0.911,31.8
6.3644e+10,0.904,0.91044,1,0.904,31.8
6.3644e+10,0.906,0.91035,1,0.906,31.8
6.3644e+10,0.912,0.91026,1,0.912,31.8
6.3644e+10,0.906,0.91017,1,0.906,31.8
6.3644e+10,0.912,0.91008,1,0.912,31.8
6.3644e+10,0.912,0.90999,1,0.912,31.8
6.3644e+10,0.906,0.9099,1,0.906,31.8
6.3644e+10,0.906,0.90981,1,0.906,31.8
6.3644e+10,0.912,0.90972,1,0.912,31.8
6.3644e+10,0.912,0.90963,1,0.912,31.8
6.3644e+10,0.912,0.90954,1,0.912,31.8
6.3644e+10,0.912,0.90945,1,0.912,31.8
6.3644e+10,0.906,0.90935,1,0.906,31.8
6.3644e+10,0.901,0.90925,1,0.901,31.8
6.3644e+10,0.906,0.90916,1,0.906,31.8
6.3644e+10,0.906,0.90907,1,0.906,31.8
6.3644e+10,0.912,0.90898,1,0.912,31.8
6.3644e+10,0.906,0.90888,1,0.906,31.8
6.3644e+10,0.912,0.90879,1,0.912,31.8
6.3644e+10,0.906,0.90869,1,0.906,31.8
6.3644e+10,0.912,0.9086,1,0.912,31.8
6.3644e+10,0.906,0.9085,1,0.906,31.8
6.3644e+10,0.904,0.90841,1,0.904,31.8
6.3644e+10,0.912,0.90831,1,0.912,31.8
6.3644e+10,0.906,0.90822,1,0.906,31.8
6.3644e+10,0.904,0.90812,1,0.904,31.8
6.3644e+10,0.904,0.90803,1,0.904,31.8
6.3644e+10,0.912,0.90794,1,0.912,31.8
6.3644e+10,0.909,0.90785,1,0.909,31.8
6.3644e+10,0.904,0.90776,1,0.904,31.8
6.3644e+10,0.906,0.90768,1,0.906,31.8
6.3644e+10,0.911,0.9076,1,0.911,31.8
6.3644e+10,0.906,0.90751,1,0.906,31.8
6.3644e+10,0.906,0.90743,1,0.906,31.8
6.3644e+10,0.911,0.90736,1,0.911,31.8
6.3644e+10,0.906,0.90728,1,0.906,31.8
6.3644e+10,0.906,0.9072,1,0.906,31.8
6.3644e+10,0.906,0.90713,1,0.906,31.8
6.3644e+10,0.899,0.90705,1,0.899,31.8
6.3644e+10,0.904,0.90698,1,0.904,31.8
6.3644e+10,0.906,0.90692,1,0.906,31.8
6.3644e+10,0.906,0.90685,1,0.906,31.8
6.3644e+10,0.906,0.90679,1,0.906,31.8
6.3644e+10,0.906,0.90673,1,0.906,31.8
6.3644e+10,0.906,0.90667,1,0.906,31.8
6.3644e+10,0.906,0.90661,1,0.906,31.8
6.3644e+10,0.909,0.90656,1,0.909,31.8
6.3644e+10,0.909,0.9065,1,0.909,31.8
6.3644e+10,0.914,0.90645,1,0.914,31.8
6.3644e+10,0.909,0.90639,1,0.909,31.8
6.3644e+10,0.906,0.90633,1,0.906,31.8
6.3644e+10,0.906,0.90627,1,0.906,31.8
6.3644e+10,0.906,0.90622,1,0.906,31.8
6.3644e+10,0.906,0.90616,1,0.906,31.8
6.3644e+10,0.906,0.9061,1,0.906,31.8
6.3644e+10,0.906,0.90605,1,0.906,31.8
6.3644e+10,0.906,0.90599,1,0.906,31.8
6.3644e+10,0.906,0.90594,1,0.906,31.8
6.3644e+10,0.906,0.90589,1,0.906,31.8
6.3644e+10,0.906,0.90584,1,0.906,31.8
6.3644e+10,0.906,0.90579,1,0.906,31.8
6.3644e+10,0.906,0.90574,1,0.906,31.8
6.3644e+10,0.906,0.9057,1,0.906,31.8
6.3644e+10,0.906,0.90566,1,0.906,31.8
6.3644e+10,0.906,0.90562,1,0.906,31.8
6.3644e+10,0.906,0.90558,1,0.906,31.8
6.3644e+10,0.906,0.90553,1,0.906,31.8
6.3644e+10,0.906,0.9055,1,0.906,31.8
6.3644e+10,0.906,0.90546,1,0.906,31.8
6.3644e+10,0.906,0.90542,1,0.906,31.8
6.3644e+10,0.906,0.90539,1,0.906,31.8
6.3644e+10,0.906,0.90535,1,0.906,31.8
6.3644e+10,0.906,0.90532,1,0.906,31.8
6.3644e+10,0.904,0.90529,1,0.904,31.8
6.3644e+10,0.904,0.90526,1,0.904,31.8
6.3644e+10,0.901,0.90523,1,0.901,31.8
6.3644e+10,0.901,0.90521,1,0.901,31.8
6.3644e+10,0.904,0.90519,1,0.904,31.8
6.3644e+10,0.901,0.90517,1,0.901,31.8
6.3644e+10,0.901,0.90516,1,0.901,31.8
6.3644e+10,0.901,0.90514,1,0.901,31.8
6.3644e+10,0.901,0.90513,1,0.901,31.8
6.3644e+10,0.904,0.90512,1,0.904,31.8
6.3644e+10,0.906,0.90511,1,0.906,31.8
6.3644e+10,0.906,0.90511,1,0.906,31.8
6.3644e+10,0.906,0.90511,1,0.906,31.8
6.3644e+10,0.906,0.9051,1,0.906,31.8
6.3644e+10,0.904,0.9051,1,0.904,31.8
6.3644e+10,0.904,0.90509,1,0.904,31.8
6.3644e+10,0.904,0.90509,1,0.904,31.8
6.3644e+10,0.906,0.90509,1,0.906,31.8
6.3644e+10,0.906,0.90508,1,0.906,31.8
6.3644e+10,0.906,0.90507,1,0.906,31.8
6.3644e+10,0.904,0.90507,1,0.904,31.8
6.3644e+10,0.906,0.90506,1,0.906,31.8
6.3644e+10,0.906,0.90505,1,0.906,31.8
6.3644e+10,0.906,0.90505,1,0.906,31.8
6.3644e+10,0.901,0.90504,1,0.901,31.8
6.3644e+10,0.904,0.90503,1,0.904,31.8
6.3644e+10,0.906,0.90502,1,0.906,31.8
6.3644e+10,0.904,0.90502,1,0.904,31.8
6.3644e+10,0.906,0.90501,1,0.906,31.8
6.3644e+10,0.903,0.905,1,0.903,31.8
6.3644e+10,0.903,0.90498,1,0.903,31.8
6.3644e+10,0.906,0.90497,1,0.906,31.8
6.3644e+10,0.903,0.90495,1,0.903,31.8
6.3644e+10,0.906,0.90494,1,0.906,31.8
6.3644e+10,0.906,0.90492,1,0.906,31.8
6.3644e+10,0.906,0.9049,1,0.906,31.8
6.3644e+10,0.906,0.90488,1,0.906,31.8
6.3644e+10,0.903,0.90486,1,0.903,31.8
6.3644e+10,0.909,0.90483,1,0.909,31.8
6.3644e+10,0.903,0.90481,1,0.903,31.8
6.3644e+10,0.901,0.90479,1,0.901,31.8
6.3644e+10,0.901,0.90476,1,0.901,31.8
6.3644e+10,0.901,0.90474,1,0.901,31.8
6.3644e+10,0.904,0.90473,1,0.904,31.8
6.3644e+10,0.901,0.90471,1,0.901,31.8
6.3644e+10,0.903,0.90469,1,0.903,31.8
6.3644e+10,0.906,0.90468,1,0.906,31.8
6.3644e+10,0.903,0.90466,1,0.903,31.8
6.3644e+10,0.903,0.90464,1,0.903,31.8
6.3644e+10,0.909,0.90462,1,0.909,31.8
6.3644e+10,0.906,0.9046,1,0.906,31.8
6.3644e+10,0.908,0.90457,1,0.908,31.8
6.3644e+10,0.906,0.90454,1,0.906,31.8
6.3644e+10,0.906,0.90451,1,0.906,31.8
6.3644e+10,0.909,0.90448,1,0.909,31.8
6.3644e+10,0.909,0.90445,1,0.909,31.8
6.3644e+10,0.906,0.90441,1,0.906,31.8
6.3644e+10,0.909,0.90438,1,0.909,31.8
6.3644e+10,0.906,0.90434,1,0.906,31.8
6.3644e+10,0.909,0.9043,1,0.909,31.8
6.3644e+10,0.909,0.90426,1,0.909,31.8
6.3644e+10,0.909,0.90422,1,0.909,31.8
6.3644e+10,0.906,0.90418,1,0.906,31.8
6.3644e+10,0.906,0.90413,1,0.906,31.8
6.3644e+10,0.909,0.90409,1,0.909,31.8
6.3644e+10,0.909,0.90405,1,0.909,31.8
6.3644e+10,0.909,0.904,1,0.909,31.8
