Time(sec),EDA(uS),EDA_Valid(1Yes_0No),EDA_w_NaN_from_QA(uS),Temp(C)
6.3644e+10,32.7,1,32.7,33.7
6.3644e+10,32.7,1,32.7,33.7
6.3644e+10,32.7,1,32.7,33.7
6.3644e+10,32.7,1,32.7,33.7
6.3644e+10,32.7,1,32.7,33.7
6.3644e+10,32.7,1,32.7,33.7
6.3644e+10,32.7,1,32.7,33.7
6.3644e+10,32.7,1,32.7,33.7
6.3644e+10,32.7,1,32.7,33.7
6.3644e+10,33.96,1,33.96,33.7
6.3644e+10,32.7,1,32.7,33.7
6.3644e+10,31.5,1,31.5,33.7
6.3644e+10,32.7,1,32.7,33.7
6.3644e+10,32.7,1,32.7,33.7
6.3644e+10,32.7,1,32.7,33.7
6.3644e+10,32.7,1,32.7,33.7
6.3644e+10,32.7,1,32.7,33.7
6.3644e+10,32.7,1,32.7,33.7
6.3644e+10,32.7,1,32.7,33.7
6.3644e+10,31.5,1,31.5,33.7
6.3644e+10,32.65,1,32.65,33.7
6.3644e+10,33.96,1,33.96,33.7
6.3644e+10,31.5,1,31.5,33.7
6.3644e+10,32.7,1,32.7,33.7
6.3644e+10,31.5,1,31.5,33.7
6.3644e+10,31.5,1,31.5,33.7
6.3644e+10,31.5,1,31.5,33.7
6.3644e+10,32.7,1,32.7,33.7
6.3644e+10,32.7,1,32.7,33.7
6.3644e+10,32.7,1,32.7,33.7
6.3644e+10,32.7,1,32.7,33.7
6.3644e+10,32.7,1,32.7,33.7
6.3644e+10,32.7,1,32.7,33.7
6.3644e+10,32.7,1,32.7,33.7
6.3644e+10,32.7,1,32.7,33.7
6.3644e+10,32.7,1,32.7,33.7
6.3644e+10,32.7,1,32.7,33.7
6.3644e+10,32.7,1,32.7,33.7
6.3644e+10,32.7,1,32.7,33.7
6.3644e+10,31.5,1,31.5,33.7
6.3644e+10,32.7,1,32.7,33.7
6.3644e+10,31.46,1,31.46,33.7
6.3644e+10,32.7,1,32.7,33.7
6.3644e+10,32.7,1,32.7,33.7
6.3644e+10,32.7,1,32.7,33.7
6.3644e+10,32.65,1,32.65,33.7
6.3644e+10,31.46,1,31.46,33.7
6.3644e+10,31.46,1,31.46,33.7
6.3644e+10,32.7,1,32.7,33.7
6.3644e+10,31.5,1,31.5,33.7
6.3644e+10,31.5,1,31.5,33.7
6.3644e+10,31.5,1,31.5,33.7
6.3644e+10,31.5,1,31.5,33.7
6.3644e+10,32.61,1,32.61,33.7
6.3644e+10,32.65,1,32.65,33.7
6.3644e+10,32.7,1,32.7,33.7
6.3644e+10,32.7,1,32.7,33.7
6.3644e+10,32.7,1,32.7,33.7
6.3644e+10,32.7,1,32.7,33.7
6.3644e+10,32.7,1,32.7,33.7
6.3644e+10,32.7,1,32.7,33.7
6.3644e+10,32.7,1,32.7,33.7
6.3644e+10,32.7,1,32.7,33.7
6.3644e+10,32.7,1,32.7,33.7
6.3644e+10,32.7,1,32.7,33.7
6.3644e+10,32.7,1,32.7,33.7
6.3644e+10,32.7,1,32.7,33.7
6.3644e+10,31.5,1,31.5,33.7
6.3644e+10,32.7,1,32.7,33.7
6.3644e+10,32.7,1,32.7,33.7
6.3644e+10,32.7,1,32.7,33.7
6.3644e+10,31.5,1,31.5,33.7
6.3644e+10,32.7,1,32.7,33.7
6.3644e+10,32.7,1,32.7,33.7
6.3644e+10,32.7,1,32.7,33.7
6.3644e+10,32.7,1,32.7,33.7
6.3644e+10,32.7,1,32.7,33.7
6.3644e+10,31.5,1,31.5,33.7
6.3644e+10,32.7,1,32.7,33.7
6.3644e+10,32.65,1,32.65,33.7
6.3644e+10,32.7,1,32.7,33.7
6.3644e+10,32.7,1,32.7,33.7
6.3644e+10,32.7,1,32.7,33.7
6.3644e+10,32.7,1,32.7,33.7
6.3644e+10,32.7,1,32.7,33.7
6.3644e+10,32.7,1,32.7,33.7
6.3644e+10,32.7,1,32.7,33.7
6.3644e+10,32.7,1,32.7,33.7
6.3644e+10,32.7,1,32.7,33.7
6.3644e+10,31.5,1,31.5,33.7
6.3644e+10,32.7,1,32.7,33.7
6.3644e+10,31.5,1,31.5,33.7
6.3644e+10,32.7,1,32.7,33.7
6.3644e+10,31.5,1,31.5,33.7
6.3644e+10,31.46,1,31.46,33.7
6.3644e+10,31.5,1,31.5,33.7
6.3644e+10,31.5,1,31.5,33.7
6.3644e+10,31.46,1,31.46,33.7
6.3644e+10,31.46,1,31.46,33.7
6.3644e+10,31.46,1,31.46,33.7
6.3644e+10,31.46,1,31.46,33.7
6.3644e+10,31.46,1,31.46,33.7
6.3644e+10,30.34,1,30.34,34.1
6.3644e+10,32.65,1,32.65,34.1
6.3644e+10,32.65,1,32.65,34.1
6.3644e+10,31.46,1,31.46,34.1
6.3644e+10,32.7,1,32.7,34.1
6.3644e+10,31.5,1,31.5,34.1
6.3644e+10,31.46,1,31.46,34.1
6.3644e+10,32.7,1,32.7,34.1
6.3644e+10,31.46,1,31.46,34.1
6.3644e+10,32.7,1,32.7,33.7
6.3644e+10,32.65,1,32.65,33.7
6.3644e+10,31.42,1,31.42,33.7
6.3644e+10,32.65,1,32.65,33.7
6.3644e+10,31.5,1,31.5,33.7
6.3644e+10,32.61,1,32.61,33.7
6.3644e+10,31.46,1,31.46,33.7
6.3644e+10,31.46,1,31.46,33.7
6.3644e+10,32.65,1,32.65,33.7
6.3644e+10,31.46,1,31.46,33.7
6.3644e+10,31.46,1,31.46,33.7
6.3644e+10,31.46,1,31.46,33.7
6.3644e+10,31.5,1,31.5,33.7
6.3644e+10,31.46,1,31.46,33.7
6.3644e+10,31.46,1,31.46,33.7
6.3644e+10,31.46,1,31.46,33.7
6.3644e+10,32.65,1,32.65,33.7
6.3644e+10,31.5,1,31.5,33.7
6.3644e+10,31.5,1,31.5,33.7
6.3644e+10,32.65,1,32.65,33.7
6.3644e+10,32.65,1,32.65,33.7
6.3644e+10,32.65,1,32.65,33.7
6.3644e+10,31.46,1,31.46,33.7
6.3644e+10,31.5,1,31.5,33.7
6.3644e+10,31.46,1,31.46,33.7
6.3644e+10,31.5,1,31.5,33.7
6.3644e+10,31.46,1,31.46,33.7
6.3644e+10,31.46,1,31.46,33.7
6.3644e+10,32.61,1,32.61,33.7
6.3644e+10,31.46,1,31.46,33.7
6.3644e+10,31.46,1,31.46,33.7
6.3644e+10,32.61,1,32.61,33.7
6.3644e+10,31.46,1,31.46,33.7
6.3644e+10,31.46,1,31.46,33.7
6.3644e+10,32.61,1,32.61,33.7
6.3644e+10,31.46,1,31.46,33.7
6.3644e+10,31.46,1,31.46,33.7
6.3644e+10,31.46,1,31.46,33.7
6.3644e+10,31.46,1,31.46,33.7
6.3644e+10,31.46,1,31.46,33.7
6.3644e+10,31.46,1,31.46,33.7
6.3644e+10,31.46,1,31.46,33.7
6.3644e+10,32.61,1,32.61,33.7
6.3644e+10,31.46,1,31.46,33.7
6.3644e+10,31.46,1,31.46,33.7
6.3644e+10,32.61,1,32.61,33.7
6.3644e+10,31.46,1,31.46,33.7
6.3644e+10,32.61,1,32.61,33.7
6.3644e+10,31.46,1,31.46,33.7
6.3644e+10,31.46,1,31.46,33.7
6.3644e+10,31.46,1,31.46,33.7
6.3644e+10,31.46,1,31.46,33.7
6.3644e+10,31.46,1,31.46,33.7
6.3644e+10,31.46,1,31.46,33.7
6.3644e+10,31.46,1,31.46,33.7
6.3644e+10,31.46,1,31.46,33.7
6.3644e+10,31.46,1,31.46,33.7
6.3644e+10,32.61,1,32.61,33.7
6.3644e+10,32.61,1,32.61,33.7
6.3644e+10,31.46,1,31.46,33.7
6.3644e+10,31.46,1,31.46,33.7
6.3644e+10,31.46,1,31.46,33.7
6.3644e+10,31.46,1,31.46,33.7
6.3644e+10,31.46,1,31.46,33.7
6.3644e+10,31.46,1,31.46,33.7
6.3644e+10,31.46,1,31.46,33.7
6.3644e+10,31.46,1,31.46,33.7
6.3644e+10,31.46,1,31.46,33.7
6.3644e+10,31.46,1,31.46,33.7
6.3644e+10,31.46,1,31.46,33.7
6.3644e+10,32.61,1,32.61,33.7
6.3644e+10,31.46,1,31.46,33.7
6.3644e+10,31.46,1,31.46,33.7
6.3644e+10,31.46,1,31.46,33.7
6.3644e+10,31.46,1,31.46,33.7
6.3644e+10,31.46,1,31.46,33.7
6.3644e+10,31.46,1,31.46,33.7
6.3644e+10,31.46,1,31.46,33.7
6.3644e+10,31.46,1,31.46,33.7
6.3644e+10,31.46,1,31.46,33.7
6.3644e+10,31.46,1,31.46,33.7
6.3644e+10,32.61,1,32.61,33.7
6.3644e+10,31.46,1,31.46,33.7
6.3644e+10,31.46,1,31.46,33.7
6.3644e+10,31.46,1,31.46,33.7
6.3644e+10,31.46,1,31.46,33.7
6.3644e+10,31.46,1,31.46,33.7
6.3644e+10,31.46,1,31.46,33.7
6.3644e+10,31.46,1,31.46,33.7
6.3644e+10,31.46,1,31.46,33.7
6.3644e+10,31.46,1,31.46,33.7
6.3644e+10,31.46,1,31.46,33.7
6.3644e+10,31.46,1,31.46,33.7
6.3644e+10,31.46,1,31.46,33.7
6.3644e+10,31.46,1,31.46,33.7
6.3644e+10,31.46,1,31.46,33.7
6.3644e+10,31.46,1,31.46,33.7
6.3644e+10,31.46,1,31.46,33.7
6.3644e+10,31.46,1,31.46,33.7
6.3644e+10,31.46,1,31.46,33.7
6.3644e+10,31.46,1,31.46,33.7
6.3644e+10,31.46,1,31.46,33.7
6.3644e+10,31.46,1,31.46,33.7
6.3644e+10,31.46,1,31.46,33.7
6.3644e+10,32.61,1,32.61,33.7
6.3644e+10,31.46,1,31.46,33.7
6.3644e+10,31.46,1,31.46,33.7
6.3644e+10,31.46,1,31.46,33.7
6.3644e+10,31.46,1,31.46,33.7
6.3644e+10,31.46,1,31.46,33.7
6.3644e+10,31.46,1,31.46,33.7
6.3644e+10,31.46,1,31.46,33.7
6.3644e+10,31.46,1,31.46,33.7
6.3644e+10,31.46,1,31.46,33.7
6.3644e+10,31.46,1,31.46,33.7
6.3644e+10,31.46,1,31.46,33.7
6.3644e+10,31.46,1,31.46,33.7
6.3644e+10,31.46,1,31.46,33.7
6.3644e+10,31.46,1,31.46,33.7
6.3644e+10,31.46,1,31.46,33.7
6.3644e+10,31.46,1,31.46,33.7
6.3644e+10,31.46,1,31.46,33.7
6.3644e+10,31.46,1,31.46,33.7
6.3644e+10,31.46,1,31.46,33.7
6.3644e+10,31.46,1,31.46,33.7
6.3644e+10,31.46,1,31.46,33.7
6.3644e+10,31.46,1,31.46,33.7
6.3644e+10,31.46,1,31.46,33.7
6.3644e+10,31.46,1,31.46,33.7
6.3644e+10,31.46,1,31.46,33.7
6.3644e+10,31.46,1,31.46,33.7
6.3644e+10,31.46,1,31.46,33.7
6.3644e+10,31.46,1,31.46,33.7
6.3644e+10,32.61,1,32.61,33.7
6.3644e+10,31.46,1,31.46,33.7
6.3644e+10,31.46,1,31.46,33.7
6.3644e+10,31.46,1,31.46,33.7
6.3644e+10,31.46,1,31.46,33.7
6.3644e+10,31.46,1,31.46,33.7
6.3644e+10,31.46,1,31.46,33.7
6.3644e+10,31.46,1,31.46,33.7
6.3644e+10,31.46,1,31.46,33.7
6.3644e+10,31.46,1,31.46,33.7
6.3644e+10,31.46,1,31.46,33.7
6.3644e+10,31.46,1,31.46,33.7
6.3644e+10,31.46,1,31.46,33.7
6.3644e+10,31.46,1,31.46,33.7
6.3644e+10,31.46,1,31.46,33.7
6.3644e+10,31.46,1,31.46,33.7
6.3644e+10,30.34,1,30.34,33.7
6.3644e+10,31.46,1,31.46,33.7
6.3644e+10,31.46,1,31.46,33.7
6.3644e+10,30.34,1,30.34,33.7
6.3644e+10,31.46,1,31.46,33.7
6.3644e+10,31.46,1,31.46,33.7
6.3644e+10,31.46,1,31.46,33.7
6.3644e+10,31.46,1,31.46,33.7
6.3644e+10,31.46,1,31.46,33.7
6.3644e+10,31.46,1,31.46,33.7
6.3644e+10,31.46,1,31.46,33.7
6.3644e+10,32.61,1,32.61,33.7
6.3644e+10,31.46,1,31.46,33.7
6.3644e+10,30.34,1,30.34,33.7
6.3644e+10,32.61,1,32.61,33.7
6.3644e+10,31.46,1,31.46,33.7
6.3644e+10,31.46,1,31.46,33.7
6.3644e+10,30.34,1,30.34,33.7
6.3644e+10,32.61,1,32.61,33.7
6.3644e+10,31.46,1,31.46,33.7
6.3644e+10,31.46,1,31.46,33.7
6.3644e+10,30.34,1,30.34,33.7
6.3644e+10,31.46,1,31.46,33.7
6.3644e+10,30.34,1,30.34,33.7
6.3644e+10,31.46,1,31.46,33.7
6.3644e+10,31.46,1,31.46,33.7
6.3644e+10,31.46,1,31.46,33.7
6.3644e+10,30.34,1,30.34,33.7
6.3644e+10,31.46,1,31.46,33.7
6.3644e+10,30.34,1,30.34,33.7
6.3644e+10,32.61,1,32.61,33.7
6.3644e+10,30.34,1,30.34,33.7
6.3644e+10,30.34,1,30.34,33.7
6.3644e+10,30.34,1,30.34,33.7
6.3644e+10,31.46,1,31.46,33.7
6.3644e+10,31.46,1,31.46,33.7
6.3644e+10,31.46,1,31.46,33.7
6.3644e+10,31.46,1,31.46,33.7
6.3644e+10,31.46,1,31.46,33.7
6.3644e+10,31.46,1,31.46,33.7
6.3644e+10,31.46,1,31.46,33.7
6.3644e+10,31.46,1,31.46,33.7
6.3644e+10,30.34,1,30.34,33.7
6.3644e+10,31.42,1,31.42,33.7
6.3644e+10,30.34,1,30.34,33.7
6.3644e+10,31.46,1,31.46,33.7
6.3644e+10,30.34,1,30.34,33.7
6.3644e+10,30.34,1,30.34,33.7
6.3644e+10,31.46,1,31.46,33.7
6.3644e+10,32.61,1,32.61,33.7
6.3644e+10,31.46,1,31.46,33.7
6.3644e+10,30.34,1,30.34,33.7
6.3644e+10,30.34,1,30.34,33.7
6.3644e+10,31.46,1,31.46,33.7
6.3644e+10,30.34,1,30.34,33.7
6.3644e+10,31.46,1,31.46,33.7
6.3644e+10,31.46,1,31.46,33.7
6.3644e+10,31.46,1,31.46,33.7
6.3644e+10,30.31,1,30.31,33.7
6.3644e+10,31.46,1,31.46,33.7
6.3644e+10,31.42,1,31.42,33.7
6.3644e+10,30.31,1,30.31,33.7
6.3644e+10,30.31,1,30.31,33.7
6.3644e+10,30.34,1,30.34,33.7
6.3644e+10,30.31,1,30.31,33.7
6.3644e+10,30.31,1,30.31,33.7
6.3644e+10,30.34,1,30.34,33.7
6.3644e+10,31.46,1,31.46,33.7
6.3644e+10,31.46,1,31.46,33.7
6.3644e+10,32.61,1,32.61,33.7
6.3644e+10,32.61,1,32.61,33.7
6.3644e+10,31.46,1,31.46,33.7
6.3644e+10,32.61,1,32.61,33.7
6.3644e+10,30.31,1,30.31,33.7
6.3644e+10,30.31,1,30.31,33.7
6.3644e+10,30.34,1,30.34,33.7
6.3644e+10,30.31,1,30.31,33.7
6.3644e+10,30.31,1,30.31,33.7
6.3644e+10,30.31,1,30.31,33.7
6.3644e+10,31.39,1,31.39,33.7
6.3644e+10,30.31,1,30.31,33.7
6.3644e+10,30.31,1,30.31,33.7
6.3644e+10,30.31,1,30.31,33.7
6.3644e+10,30.31,1,30.31,33.7
6.3644e+10,31.42,1,31.42,33.7
6.3644e+10,30.31,1,30.31,33.7
6.3644e+10,30.31,1,30.31,33.7
6.3644e+10,30.31,1,30.31,33.7
6.3644e+10,30.31,1,30.31,33.7
6.3644e+10,30.31,1,30.31,33.7
6.3644e+10,30.31,1,30.31,33.7
6.3644e+10,30.31,1,30.31,33.7
6.3644e+10,31.42,1,31.42,33.7
6.3644e+10,30.31,1,30.31,33.7
6.3644e+10,30.31,1,30.31,33.7
6.3644e+10,30.31,1,30.31,33.7
6.3644e+10,30.31,1,30.31,33.7
6.3644e+10,30.31,1,30.31,33.7
6.3644e+10,30.31,1,30.31,33.7
6.3644e+10,30.31,1,30.31,33.7
6.3644e+10,30.31,1,30.31,33.7
6.3644e+10,30.31,1,30.31,33.7
6.3644e+10,31.42,1,31.42,33.7
6.3644e+10,30.31,1,30.31,33.7
6.3644e+10,30.34,1,30.34,33.7
6.3644e+10,30.31,1,30.31,33.7
6.3644e+10,31.46,1,31.46,33.7
6.3644e+10,30.34,1,30.34,33.7
6.3644e+10,31.46,1,31.46,33.7
6.3644e+10,31.46,1,31.46,33.7
6.3644e+10,31.46,1,31.46,33.7
6.3644e+10,30.34,1,30.34,33.7
6.3644e+10,30.34,1,30.34,33.7
6.3644e+10,31.46,1,31.46,33.7
6.3644e+10,31.46,1,31.46,33.7
6.3644e+10,31.46,1,31.46,33.7
6.3644e+10,31.42,1,31.42,33.7
6.3644e+10,31.46,1,31.46,33.7
6.3644e+10,31.46,1,31.46,33.7
6.3644e+10,31.46,1,31.46,33.7
6.3644e+10,31.46,1,31.46,33.7
6.3644e+10,31.46,1,31.46,33.7
6.3644e+10,31.46,1,31.46,33.7
6.3644e+10,31.46,1,31.46,33.7
6.3644e+10,31.42,1,31.42,33.7
6.3644e+10,31.46,1,31.46,33.7
6.3644e+10,31.42,1,31.42,33.7
6.3644e+10,30.34,1,30.34,33.7
6.3644e+10,30.34,1,30.34,33.7
6.3644e+10,30.31,1,30.31,33.7
6.3644e+10,30.31,1,30.31,33.7
6.3644e+10,31.39,1,31.39,33.7
6.3644e+10,31.39,1,31.39,33.7
6.3644e+10,31.42,1,31.42,33.7
6.3644e+10,30.34,1,30.34,33.7
6.3644e+10,30.31,1,30.31,33.7
6.3644e+10,30.31,1,30.31,33.7
6.3644e+10,30.31,1,30.31,33.7
6.3644e+10,30.31,1,30.31,33.7
6.3644e+10,30.31,1,30.31,33.7
6.3644e+10,30.31,1,30.31,33.7
6.3644e+10,30.31,1,30.31,33.7
6.3644e+10,30.31,1,30.31,33.7
6.3644e+10,30.31,1,30.31,33.7
6.3644e+10,30.31,1,30.31,33.7
6.3644e+10,30.31,1,30.31,33.7
6.3644e+10,30.31,1,30.31,33.7
6.3644e+10,30.31,1,30.31,33.7
6.3644e+10,30.31,1,30.31,33.7
6.3644e+10,31.39,1,31.39,33.7
6.3644e+10,31.39,1,31.39,33.7
6.3644e+10,30.31,1,30.31,33.7
6.3644e+10,30.31,1,30.31,33.7
6.3644e+10,30.31,1,30.31,33.7
6.3644e+10,30.31,1,30.31,33.7
6.3644e+10,30.31,1,30.31,33.7
6.3644e+10,30.31,1,30.31,33.7
6.3644e+10,30.31,1,30.31,33.7
6.3644e+10,30.31,1,30.31,33.7
6.3644e+10,30.31,1,30.31,33.7
6.3644e+10,30.31,1,30.31,33.7
6.3644e+10,31.39,1,31.39,33.7
6.3644e+10,30.31,1,30.31,33.7
6.3644e+10,30.31,1,30.31,33.7
6.3644e+10,31.39,1,31.39,33.7
6.3644e+10,30.31,1,30.31,33.7
6.3644e+10,30.31,1,30.31,33.7
6.3644e+10,30.31,1,30.31,33.7
6.3644e+10,30.31,1,30.31,33.7
6.3644e+10,30.31,1,30.31,33.7
6.3644e+10,30.31,1,30.31,33.7
6.3644e+10,30.31,1,30.31,33.7
6.3644e+10,30.31,1,30.31,33.7
6.3644e+10,30.31,1,30.31,33.7
6.3644e+10,30.31,1,30.31,33.7
6.3644e+10,30.31,1,30.31,33.7
6.3644e+10,30.31,1,30.31,33.7
6.3644e+10,30.31,1,30.31,33.7
6.3644e+10,30.31,1,30.31,33.7
6.3644e+10,30.31,1,30.31,33.7
6.3644e+10,30.31,1,30.31,33.7
6.3644e+10,30.31,1,30.31,33.7
6.3644e+10,30.31,1,30.31,33.7
6.3644e+10,30.31,1,30.31,33.7
6.3644e+10,30.31,1,30.31,33.7
6.3644e+10,30.31,1,30.31,33.7
6.3644e+10,30.31,1,30.31,33.7
6.3644e+10,30.31,1,30.31,33.7
6.3644e+10,30.31,1,30.31,33.7
6.3644e+10,30.31,1,30.31,33.7
6.3644e+10,30.31,1,30.31,33.7
6.3644e+10,30.31,1,30.31,33.7
6.3644e+10,30.31,1,30.31,33.7
6.3644e+10,30.31,1,30.31,33.7
6.3644e+10,30.31,1,30.31,33.7
6.3644e+10,30.31,1,30.31,33.7
6.3644e+10,30.31,1,30.31,33.7
6.3644e+10,30.31,1,30.31,33.7
6.3644e+10,30.31,1,30.31,33.7
6.3644e+10,30.31,1,30.31,33.7
6.3644e+10,30.31,1,30.31,33.7
6.3644e+10,31.39,1,31.39,33.7
6.3644e+10,30.31,1,30.31,33.7
6.3644e+10,30.31,1,30.31,33.7
6.3644e+10,30.31,1,30.31,33.7
6.3644e+10,30.31,1,30.31,33.7
6.3644e+10,30.31,1,30.31,33.7
6.3644e+10,30.31,1,30.31,33.7
6.3644e+10,30.31,1,30.31,33.7
6.3644e+10,30.31,1,30.31,33.7
6.3644e+10,30.31,1,30.31,33.7
6.3644e+10,30.31,1,30.31,33.7
6.3644e+10,30.31,1,30.31,33.7
6.3644e+10,30.31,1,30.31,33.7
6.3644e+10,30.31,1,30.31,33.7
6.3644e+10,30.31,1,30.31,33.7
6.3644e+10,30.31,1,30.31,33.7
6.3644e+10,30.31,1,30.31,33.7
6.3644e+10,30.31,1,30.31,33.7
6.3644e+10,30.31,1,30.31,33.7
6.3644e+10,31.39,1,31.39,33.7
6.3644e+10,30.31,1,30.31,33.7
6.3644e+10,30.31,1,30.31,33.7
6.3644e+10,30.31,1,30.31,33.7
6.3644e+10,30.31,1,30.31,33.7
6.3644e+10,30.31,1,30.31,33.7
6.3644e+10,30.31,1,30.31,33.7
6.3644e+10,30.31,1,30.31,33.7
6.3644e+10,30.31,1,30.31,33.7
6.3644e+10,30.31,1,30.31,33.7
6.3644e+10,31.39,1,31.39,33.5
6.3644e+10,30.31,1,30.31,33.7
6.3644e+10,30.31,1,30.31,33.7
6.3644e+10,30.31,1,30.31,33.7
6.3644e+10,30.31,1,30.31,33.7
6.3644e+10,30.31,1,30.31,33.7
6.3644e+10,30.31,1,30.31,33.7
6.3644e+10,30.31,1,30.31,33.7
6.3644e+10,30.31,1,30.31,33.7
6.3644e+10,30.31,1,30.31,33.7
6.3644e+10,31.46,1,31.46,33.7
6.3644e+10,31.46,1,31.46,33.7
6.3644e+10,31.42,1,31.42,33.7
6.3644e+10,31.46,1,31.46,33.7
6.3644e+10,31.46,1,31.46,33.7
6.3644e+10,31.39,1,31.39,33.7
6.3644e+10,30.34,1,30.34,33.7
6.3644e+10,30.31,1,30.31,33.7
6.3644e+10,30.31,1,30.31,33.7
6.3644e+10,30.31,1,30.31,33.7
6.3644e+10,30.31,1,30.31,33.7
6.3644e+10,31.39,1,31.39,33.7
6.3644e+10,31.39,1,31.39,33.7
6.3644e+10,30.31,1,30.31,33.7
6.3644e+10,30.31,1,30.31,33.7
6.3644e+10,30.31,1,30.31,33.7
6.3644e+10,30.31,1,30.31,33.7
6.3644e+10,31.39,1,31.39,33.7
6.3644e+10,30.31,1,30.31,33.7
6.3644e+10,30.31,1,30.31,33.7
6.3644e+10,31.39,1,31.39,33.7
6.3644e+10,30.31,1,30.31,33.7
6.3644e+10,30.31,1,30.31,33.7
6.3644e+10,30.31,1,30.31,33.7
6.3644e+10,30.31,1,30.31,33.7
6.3644e+10,30.31,1,30.31,33.7
6.3644e+10,30.31,1,30.31,33.7
6.3644e+10,30.31,1,30.31,33.7
6.3644e+10,30.31,1,30.31,33.7
6.3644e+10,30.31,1,30.31,33.7
6.3644e+10,30.31,1,30.31,33.7
6.3644e+10,30.31,1,30.31,33.7
6.3644e+10,30.31,1,30.31,33.7
6.3644e+10,30.31,1,30.31,33.7
6.3644e+10,30.31,1,30.31,33.7
6.3644e+10,30.31,1,30.31,33.7
6.3644e+10,30.31,1,30.31,33.7
6.3644e+10,30.31,1,30.31,33.7
6.3644e+10,30.31,1,30.31,33.7
6.3644e+10,30.31,1,30.31,33.7
6.3644e+10,30.31,1,30.31,33.7
6.3644e+10,30.31,1,30.31,33.7
6.3644e+10,30.31,1,30.31,33.7
6.3644e+10,30.31,1,30.31,33.7
6.3644e+10,30.31,1,30.31,33.7
6.3644e+10,30.31,1,30.31,33.7
6.3644e+10,30.31,1,30.31,33.7
6.3644e+10,30.31,1,30.31,33.7
6.3644e+10,30.31,1,30.31,33.7
6.3644e+10,31.39,1,31.39,33.7
6.3644e+10,30.31,1,30.31,33.7
6.3644e+10,30.34,1,30.34,33.7
6.3644e+10,30.31,1,30.31,33.7
6.3644e+10,31.42,1,31.42,33.7
6.3644e+10,30.34,1,30.34,33.7
6.3644e+10,31.46,1,31.46,33.7
6.3644e+10,30.34,1,30.34,33.7
6.3644e+10,31.46,1,31.46,33.7
6.3644e+10,31.46,1,31.46,33.7
6.3644e+10,31.46,1,31.46,33.7
6.3644e+10,31.46,1,31.46,33.7
6.3644e+10,31.46,1,31.46,33.7
6.3644e+10,31.46,1,31.46,33.7
6.3644e+10,31.46,1,31.46,33.7
6.3644e+10,31.46,1,31.46,33.7
6.3644e+10,31.46,1,31.46,33.7
6.3644e+10,31.46,1,31.46,33.7
6.3644e+10,31.42,1,31.42,33.7
6.3644e+10,32.61,1,32.61,33.7
6.3644e+10,31.42,1,31.42,33.7
6.3644e+10,30.31,1,30.31,33.7
6.3644e+10,31.42,1,31.42,33.7
6.3644e+10,30.31,1,30.31,33.7
6.3644e+10,30.31,1,30.31,33.7
6.3644e+10,30.31,1,30.31,33.7
6.3644e+10,31.42,1,31.42,33.7
6.3644e+10,30.34,1,30.34,33.7
6.3644e+10,30.34,1,30.34,33.7
6.3644e+10,30.31,1,30.31,33.7
6.3644e+10,31.42,1,31.42,33.7
6.3644e+10,30.31,1,30.31,33.7
6.3644e+10,30.31,1,30.31,33.7
6.3644e+10,30.31,1,30.31,33.7
6.3644e+10,31.46,1,31.46,33.7
6.3644e+10,31.46,1,31.46,33.7
6.3644e+10,31.46,1,31.46,33.5
6.3644e+10,31.42,1,31.42,33.7
6.3644e+10,31.46,1,31.46,33.7
6.3644e+10,31.42,1,31.42,33.7
6.3644e+10,31.42,1,31.42,33.7
6.3644e+10,30.34,1,30.34,33.7
6.3644e+10,30.31,1,30.31,33.7
6.3644e+10,30.31,1,30.31,33.7
6.3644e+10,31.46,1,31.46,33.7
6.3644e+10,30.34,1,30.34,33.7
6.3644e+10,30.34,1,30.34,33.7
6.3644e+10,30.34,1,30.34,33.7
6.3644e+10,30.34,1,30.34,33.7
6.3644e+10,30.31,1,30.31,33.7
6.3644e+10,31.46,1,31.46,33.7
6.3644e+10,31.42,1,31.42,33.7
6.3644e+10,31.46,1,31.46,33.7
6.3644e+10,30.34,1,30.34,33.7
6.3644e+10,31.46,1,31.46,33.7
6.3644e+10,30.34,1,30.34,33.7
6.3644e+10,31.46,1,31.46,33.7
6.3644e+10,31.46,1,31.46,33.7
6.3644e+10,31.46,1,31.46,33.7
6.3644e+10,31.46,1,31.46,33.7
6.3644e+10,31.46,1,31.46,33.7
6.3644e+10,31.46,1,31.46,33.7
6.3644e+10,31.46,1,31.46,33.7
6.3644e+10,31.46,1,31.46,33.7
6.3644e+10,31.46,1,31.46,33.7
6.3644e+10,31.46,1,31.46,33.7
6.3644e+10,31.46,1,31.46,33.7
6.3644e+10,31.46,1,31.46,33.7
6.3644e+10,31.46,1,31.46,33.7
6.3644e+10,31.46,1,31.46,33.7
6.3644e+10,31.46,1,31.46,33.7
6.3644e+10,32.61,1,32.61,33.7
6.3644e+10,31.46,1,31.46,33.7
6.3644e+10,31.46,1,31.46,33.7
6.3644e+10,31.46,1,31.46,33.5
6.3644e+10,31.46,1,31.46,33.7
6.3644e+10,32.61,1,32.61,33.7
6.3644e+10,31.46,1,31.46,33.7
6.3644e+10,31.46,1,31.46,33.7
6.3644e+10,31.46,1,31.46,33.7
6.3644e+10,31.46,1,31.46,33.7
6.3644e+10,31.46,1,31.46,33.7
6.3644e+10,31.46,1,31.46,33.7
6.3644e+10,31.46,1,31.46,33.7
