Time(sec),EDA(uS),EDA_Valid(1Yes_0No),EDA_w_NaN_from_QA(uS),Temp(C)
6.3644e+10,0.759,1,0.759,31.6
6.3644e+10,0.759,1,0.759,31.4
6.3644e+10,0.759,1,0.759,31.4
6.3644e+10,0.759,1,0.759,31.4
6.3644e+10,0.759,1,0.759,31.6
6.3644e+10,0.759,1,0.759,31.4
6.3644e+10,0.759,1,0.759,31.4
6.3644e+10,0.759,1,0.759,31.6
6.3644e+10,0.759,1,0.759,31.6
6.3644e+10,0.759,1,0.759,31.4
6.3644e+10,0.759,1,0.759,31.6
6.3644e+10,0.759,1,0.759,31.6
6.3644e+10,0.759,1,0.759,31.6
6.3644e+10,0.759,1,0.759,31.4
6.3644e+10,0.764,1,0.764,31.6
6.3644e+10,0.764,1,0.764,31.4
6.3644e+10,0.762,1,0.762,31.6
6.3644e+10,0.759,1,0.759,31.4
6.3644e+10,0.759,1,0.759,31.4
6.3644e+10,0.759,1,0.759,31.6
6.3644e+10,0.759,1,0.759,31.6
6.3644e+10,0.759,1,0.759,31.6
6.3644e+10,0.762,1,0.762,31.4
6.3644e+10,0.759,1,0.759,31.6
6.3644e+10,0.762,1,0.762,31.6
6.3644e+10,0.759,1,0.759,31.6
6.3644e+10,0.759,1,0.759,31.4
6.3644e+10,0.762,1,0.762,31.6
6.3644e+10,0.762,1,0.762,31.4
6.3644e+10,0.762,1,0.762,31.4
6.3644e+10,0.762,1,0.762,31.6
6.3644e+10,0.766,1,0.766,31.4
6.3644e+10,0.759,1,0.759,31.6
6.3644e+10,0.762,1,0.762,31.6
6.3644e+10,0.762,1,0.762,31.6
6.3644e+10,0.759,1,0.759,31.6
6.3644e+10,0.764,1,0.764,31.6
6.3644e+10,0.766,1,0.766,31.6
6.3644e+10,0.762,1,0.762,31.6
6.3644e+10,0.759,1,0.759,31.6
6.3644e+10,0.766,1,0.766,31.4
6.3644e+10,0.762,1,0.762,31.6
6.3644e+10,0.766,1,0.766,31.6
6.3644e+10,0.766,1,0.766,31.4
6.3644e+10,0.766,1,0.766,31.4
6.3644e+10,0.766,1,0.766,31.6
6.3644e+10,0.766,1,0.766,31.6
6.3644e+10,0.766,1,0.766,31.6
6.3644e+10,0.766,1,0.766,31.6
6.3644e+10,0.766,1,0.766,31.6
6.3644e+10,0.774,1,0.774,31.4
6.3644e+10,0.766,1,0.766,31.6
6.3644e+10,0.766,1,0.766,31.6
6.3644e+10,0.77,1,0.77,31.6
6.3644e+10,0.772,1,0.772,31.4
6.3644e+10,0.77,1,0.77,31.6
6.3644e+10,0.772,1,0.772,31.4
6.3644e+10,0.772,1,0.772,31.6
6.3644e+10,0.774,1,0.774,31.4
6.3644e+10,0.766,1,0.766,31.6
6.3644e+10,0.766,1,0.766,31.6
6.3644e+10,0.769,1,0.769,31.4
6.3644e+10,0.769,1,0.769,31.6
6.3644e+10,0.769,1,0.769,31.6
6.3644e+10,0.769,1,0.769,31.6
6.3644e+10,0.769,1,0.769,31.4
6.3644e+10,0.769,1,0.769,31.4
6.3644e+10,0.773,1,0.773,31.4
6.3644e+10,0.769,1,0.769,31.6
6.3644e+10,0.769,1,0.769,31.6
6.3644e+10,0.773,1,0.773,31.4
6.3644e+10,0.769,1,0.769,31.4
6.3644e+10,0.775,1,0.775,31.4
6.3644e+10,0.771,1,0.771,31.6
6.3644e+10,0.773,1,0.773,31.6
6.3644e+10,0.773,1,0.773,31.4
6.3644e+10,0.769,1,0.769,31.4
6.3644e+10,0.773,1,0.773,31.4
6.3644e+10,0.773,1,0.773,31.4
6.3644e+10,0.769,1,0.769,31.6
6.3644e+10,0.769,1,0.769,31.6
6.3644e+10,0.769,1,0.769,31.6
6.3644e+10,0.769,1,0.769,31.4
6.3644e+10,0.773,1,0.773,31.4
6.3644e+10,0.769,1,0.769,31.4
6.3644e+10,0.769,1,0.769,31.4
6.3644e+10,0.769,1,0.769,31.4
6.3644e+10,0.769,1,0.769,31.4
6.3644e+10,0.769,1,0.769,31.6
6.3644e+10,0.769,1,0.769,31.6
6.3644e+10,0.769,1,0.769,31.4
6.3644e+10,0.769,1,0.769,31.6
6.3644e+10,0.769,1,0.769,31.6
6.3644e+10,0.769,1,0.769,31.4
6.3644e+10,0.769,1,0.769,31.6
6.3644e+10,0.769,1,0.769,31.4
6.3644e+10,0.769,1,0.769,31.6
6.3644e+10,0.769,1,0.769,31.6
6.3644e+10,0.769,1,0.769,31.6
6.3644e+10,0.769,1,0.769,31.6
6.3644e+10,0.769,1,0.769,31.6
6.3644e+10,0.769,1,0.769,31.6
6.3644e+10,0.769,1,0.769,31.6
6.3644e+10,0.769,1,0.769,31.6
6.3644e+10,0.766,1,0.766,31.6
6.3644e+10,0.766,1,0.766,31.6
6.3644e+10,0.769,1,0.769,31.6
6.3644e+10,0.766,1,0.766,31.6
6.3644e+10,0.766,1,0.766,31.6
6.3644e+10,0.769,1,0.769,31.6
6.3644e+10,0.769,1,0.769,31.6
6.3644e+10,0.769,1,0.769,31.6
6.3644e+10,0.769,1,0.769,31.6
6.3644e+10,0.766,1,0.766,31.6
6.3644e+10,0.766,1,0.766,31.6
6.3644e+10,0.766,1,0.766,31.6
6.3644e+10,0.769,1,0.769,31.4
6.3644e+10,0.769,1,0.769,31.6
6.3644e+10,0.769,1,0.769,31.4
6.3644e+10,0.766,1,0.766,31.4
6.3644e+10,0.769,1,0.769,31.6
6.3644e+10,0.766,1,0.766,31.4
6.3644e+10,0.769,1,0.769,31.4
6.3644e+10,0.769,1,0.769,31.6
6.3644e+10,0.766,1,0.766,31.6
6.3644e+10,0.769,1,0.769,31.4
6.3644e+10,0.766,1,0.766,31.6
6.3644e+10,0.769,1,0.769,31.6
6.3644e+10,0.769,1,0.769,31.4
6.3644e+10,0.769,1,0.769,31.6
6.3644e+10,0.769,1,0.769,31.6
6.3644e+10,0.769,1,0.769,31.6
6.3644e+10,0.766,1,0.766,31.6
6.3644e+10,0.769,1,0.769,31.6
6.3644e+10,0.766,1,0.766,31.6
6.3644e+10,0.766,1,0.766,31.6
6.3644e+10,0.769,1,0.769,31.4
6.3644e+10,0.769,1,0.769,31.6
6.3644e+10,0.769,1,0.769,31.6
6.3644e+10,0.769,1,0.769,31.6
6.3644e+10,0.769,1,0.769,31.6
6.3644e+10,0.769,1,0.769,31.6
6.3644e+10,0.769,1,0.769,31.6
6.3644e+10,0.773,1,0.773,31.4
6.3644e+10,0.769,1,0.769,31.6
6.3644e+10,0.773,1,0.773,31.4
6.3644e+10,0.773,1,0.773,31.4
6.3644e+10,0.773,1,0.773,31.6
6.3644e+10,0.769,1,0.769,31.6
6.3644e+10,0.773,1,0.773,31.6
6.3644e+10,0.773,1,0.773,31.6
6.3644e+10,0.773,1,0.773,31.6
6.3644e+10,0.773,1,0.773,31.6
6.3644e+10,0.773,1,0.773,31.6
6.3644e+10,0.773,1,0.773,31.6
6.3644e+10,0.773,1,0.773,31.6
6.3644e+10,0.773,1,0.773,31.6
6.3644e+10,0.773,1,0.773,31.6
6.3644e+10,0.773,1,0.773,31.6
6.3644e+10,0.773,1,0.773,31.6
6.3644e+10,0.773,1,0.773,31.6
6.3644e+10,0.773,1,0.773,31.6
6.3644e+10,0.773,1,0.773,31.6
6.3644e+10,0.773,1,0.773,31.6
6.3644e+10,0.773,1,0.773,31.6
6.3644e+10,0.773,1,0.773,31.6
6.3644e+10,0.773,1,0.773,31.6
6.3644e+10,0.773,1,0.773,31.6
6.3644e+10,0.773,1,0.773,31.6
6.3644e+10,0.773,1,0.773,31.6
6.3644e+10,0.78,1,0.78,31.8
6.3644e+10,0.775,1,0.775,31.8
6.3644e+10,0.778,1,0.778,31.8
6.3644e+10,0.773,1,0.773,31.8
6.3644e+10,0.773,1,0.773,31.8
6.3644e+10,0.773,1,0.773,31.8
6.3644e+10,0.778,1,0.778,31.8
6.3644e+10,0.773,1,0.773,31.8
6.3644e+10,0.778,1,0.778,31.8
6.3644e+10,0.773,1,0.773,31.8
6.3644e+10,0.778,1,0.778,31.8
6.3644e+10,0.773,1,0.773,31.8
6.3644e+10,0.773,1,0.773,31.8
6.3644e+10,0.778,1,0.778,31.8
6.3644e+10,0.773,1,0.773,31.8
6.3644e+10,0.773,1,0.773,31.8
6.3644e+10,0.773,1,0.773,31.8
6.3644e+10,0.773,1,0.773,31.8
6.3644e+10,0.778,1,0.778,31.8
6.3644e+10,0.778,1,0.778,31.8
6.3644e+10,0.778,1,0.778,31.8
6.3644e+10,0.773,1,0.773,31.8
6.3644e+10,0.778,1,0.778,31.8
6.3644e+10,0.778,1,0.778,31.8
6.3644e+10,0.778,1,0.778,31.8
6.3644e+10,0.773,1,0.773,31.8
6.3644e+10,0.773,1,0.773,31.8
6.3644e+10,0.773,1,0.773,31.8
6.3644e+10,0.778,1,0.778,31.8
6.3644e+10,0.778,1,0.778,31.8
6.3644e+10,0.778,1,0.778,31.8
6.3644e+10,0.778,1,0.778,31.8
6.3644e+10,0.78,1,0.78,31.8
6.3644e+10,0.78,1,0.78,31.8
6.3644e+10,0.778,1,0.778,31.8
6.3644e+10,0.78,1,0.78,31.8
6.3644e+10,0.78,1,0.78,31.8
6.3644e+10,0.78,1,0.78,31.8
6.3644e+10,0.78,1,0.78,31.8
6.3644e+10,0.78,1,0.78,31.8
6.3644e+10,0.78,1,0.78,31.8
6.3644e+10,0.78,1,0.78,31.8
6.3644e+10,0.78,1,0.78,31.8
6.3644e+10,0.78,1,0.78,31.8
6.3644e+10,0.78,1,0.78,31.8
6.3644e+10,0.78,1,0.78,31.8
6.3644e+10,0.78,1,0.78,31.8
6.3644e+10,0.78,1,0.78,31.8
6.3644e+10,0.782,1,0.782,31.8
6.3644e+10,0.785,1,0.785,31.8
6.3644e+10,0.782,1,0.782,31.8
6.3644e+10,0.78,1,0.78,31.8
6.3644e+10,0.783,1,0.783,31.8
6.3644e+10,0.783,1,0.783,31.8
6.3644e+10,0.783,1,0.783,31.8
6.3644e+10,0.783,1,0.783,31.8
6.3644e+10,0.78,1,0.78,31.8
6.3644e+10,0.783,1,0.783,31.8
6.3644e+10,0.783,1,0.783,31.8
6.3644e+10,0.788,1,0.788,31.8
6.3644e+10,0.783,1,0.783,31.8
6.3644e+10,0.788,1,0.788,31.8
6.3644e+10,0.783,1,0.783,31.8
6.3644e+10,0.783,1,0.783,31.8
6.3644e+10,0.788,1,0.788,31.8
6.3644e+10,0.788,1,0.788,31.8
6.3644e+10,0.788,1,0.788,31.8
6.3644e+10,0.788,1,0.788,31.8
6.3644e+10,0.788,1,0.788,31.8
6.3644e+10,0.788,1,0.788,31.8
6.3644e+10,0.788,1,0.788,31.8
6.3644e+10,0.784,1,0.784,31.6
6.3644e+10,0.786,1,0.786,31.4
6.3644e+10,0.786,1,0.786,31.4
6.3644e+10,0.786,1,0.786,31.6
6.3644e+10,0.79,1,0.79,31.6
6.3644e+10,0.788,1,0.788,31.6
6.3644e+10,0.79,1,0.79,31.6
6.3644e+10,0.786,1,0.786,31.4
6.3644e+10,0.79,1,0.79,31.6
6.3644e+10,0.79,1,0.79,31.6
6.3644e+10,0.79,1,0.79,31.4
6.3644e+10,0.788,1,0.788,31.6
6.3644e+10,0.79,1,0.79,31.6
6.3644e+10,0.79,1,0.79,31.6
6.3644e+10,0.79,1,0.79,31.6
6.3644e+10,0.79,1,0.79,31.6
6.3644e+10,0.79,1,0.79,31.6
6.3644e+10,0.79,1,0.79,31.4
6.3644e+10,0.79,1,0.79,31.6
6.3644e+10,0.79,1,0.79,31.6
6.3644e+10,0.79,1,0.79,31.6
6.3644e+10,0.79,1,0.79,31.4
6.3644e+10,0.79,1,0.79,31.4
6.3644e+10,0.79,1,0.79,31.6
6.3644e+10,0.79,1,0.79,31.6
6.3644e+10,0.79,1,0.79,31.6
6.3644e+10,0.79,1,0.79,31.6
6.3644e+10,0.79,1,0.79,31.6
6.3644e+10,0.79,1,0.79,31.4
6.3644e+10,0.79,1,0.79,31.4
6.3644e+10,0.79,1,0.79,31.6
6.3644e+10,0.79,1,0.79,31.6
6.3644e+10,0.79,1,0.79,31.4
6.3644e+10,0.79,1,0.79,31.6
6.3644e+10,0.79,1,0.79,31.6
6.3644e+10,0.795,1,0.795,31.6
6.3644e+10,0.795,1,0.795,31.6
6.3644e+10,0.79,1,0.79,31.6
6.3644e+10,0.79,1,0.79,31.6
6.3644e+10,0.79,1,0.79,31.6
6.3644e+10,0.79,1,0.79,31.6
6.3644e+10,0.795,1,0.795,31.6
6.3644e+10,0.795,1,0.795,31.6
6.3644e+10,0.795,1,0.795,31.6
6.3644e+10,0.795,1,0.795,31.6
6.3644e+10,0.795,1,0.795,31.6
6.3644e+10,0.795,1,0.795,31.6
6.3644e+10,0.795,1,0.795,31.6
6.3644e+10,0.795,1,0.795,31.6
6.3644e+10,0.795,1,0.795,31.6
6.3644e+10,0.795,1,0.795,31.6
6.3644e+10,0.79,1,0.79,31.4
6.3644e+10,0.795,1,0.795,31.6
6.3644e+10,0.79,1,0.79,31.6
6.3644e+10,0.79,1,0.79,31.6
6.3644e+10,0.795,1,0.795,31.4
6.3644e+10,0.795,1,0.795,31.6
6.3644e+10,0.795,1,0.795,31.6
6.3644e+10,0.795,1,0.795,31.4
6.3644e+10,0.79,1,0.79,31.6
6.3644e+10,0.79,1,0.79,31.6
6.3644e+10,0.79,1,0.79,31.6
6.3644e+10,0.795,1,0.795,31.6
6.3644e+10,0.795,1,0.795,31.6
6.3644e+10,0.795,1,0.795,31.6
6.3644e+10,0.795,1,0.795,31.6
6.3644e+10,0.79,1,0.79,31.6
6.3644e+10,0.795,1,0.795,31.6
6.3644e+10,0.795,1,0.795,31.4
6.3644e+10,0.795,1,0.795,31.6
6.3644e+10,0.795,1,0.795,31.6
6.3644e+10,0.795,1,0.795,31.6
6.3644e+10,0.795,1,0.795,31.6
6.3644e+10,0.795,1,0.795,31.6
6.3644e+10,0.79,1,0.79,31.4
6.3644e+10,0.795,1,0.795,31.6
6.3644e+10,0.795,1,0.795,31.6
6.3644e+10,0.795,1,0.795,31.6
6.3644e+10,0.79,1,0.79,31.6
6.3644e+10,0.79,1,0.79,31.6
6.3644e+10,0.795,1,0.795,31.4
6.3644e+10,0.795,1,0.795,31.6
6.3644e+10,0.79,1,0.79,31.6
6.3644e+10,0.79,1,0.79,31.6
6.3644e+10,0.795,1,0.795,31.6
6.3644e+10,0.79,1,0.79,31.6
6.3644e+10,0.79,1,0.79,31.6
6.3644e+10,0.795,1,0.795,31.6
6.3644e+10,0.795,1,0.795,31.6
6.3644e+10,0.79,1,0.79,31.6
6.3644e+10,0.79,1,0.79,31.6
6.3644e+10,0.795,1,0.795,31.6
6.3644e+10,0.795,1,0.795,31.6
6.3644e+10,0.795,1,0.795,31.6
6.3644e+10,0.795,1,0.795,31.6
6.3644e+10,0.79,1,0.79,31.6
6.3644e+10,0.795,1,0.795,31.6
6.3644e+10,0.795,1,0.795,31.6
6.3644e+10,0.79,1,0.79,31.6
6.3644e+10,0.795,1,0.795,31.6
6.3644e+10,0.795,1,0.795,31.6
6.3644e+10,0.795,1,0.795,31.6
6.3644e+10,0.795,1,0.795,31.6
6.3644e+10,0.795,1,0.795,31.6
6.3644e+10,0.795,1,0.795,31.6
6.3644e+10,0.795,1,0.795,31.6
6.3644e+10,0.795,1,0.795,31.6
6.3644e+10,0.795,1,0.795,31.6
6.3644e+10,0.795,1,0.795,31.6
6.3644e+10,0.795,1,0.795,31.6
6.3644e+10,0.795,1,0.795,31.6
6.3644e+10,0.795,1,0.795,31.6
6.3644e+10,0.795,1,0.795,31.6
6.3644e+10,0.795,1,0.795,31.6
6.3644e+10,0.795,1,0.795,31.6
6.3644e+10,0.795,1,0.795,31.6
6.3644e+10,0.795,1,0.795,31.6
6.3644e+10,0.795,1,0.795,31.6
6.3644e+10,0.795,1,0.795,31.6
6.3644e+10,0.795,1,0.795,31.6
6.3644e+10,0.795,1,0.795,31.6
6.3644e+10,0.795,1,0.795,31.6
6.3644e+10,0.795,1,0.795,31.6
6.3644e+10,0.795,1,0.795,31.6
6.3644e+10,0.795,1,0.795,31.6
6.3644e+10,0.795,1,0.795,31.6
6.3644e+10,0.795,1,0.795,31.6
6.3644e+10,0.795,1,0.795,31.6
6.3644e+10,0.795,1,0.795,31.6
6.3644e+10,0.795,1,0.795,31.6
6.3644e+10,0.795,1,0.795,31.6
6.3644e+10,0.795,1,0.795,31.6
6.3644e+10,0.795,1,0.795,31.6
6.3644e+10,0.795,1,0.795,31.6
6.3644e+10,0.795,1,0.795,31.6
6.3644e+10,0.795,1,0.795,31.4
6.3644e+10,0.795,1,0.795,31.6
6.3644e+10,0.795,1,0.795,31.6
6.3644e+10,0.795,1,0.795,31.6
6.3644e+10,0.795,1,0.795,31.6
6.3644e+10,0.795,1,0.795,31.6
6.3644e+10,0.795,1,0.795,31.4
6.3644e+10,0.8,1,0.8,31.6
6.3644e+10,0.795,1,0.795,31.6
6.3644e+10,0.795,1,0.795,31.6
6.3644e+10,0.795,1,0.795,31.6
6.3644e+10,0.795,1,0.795,31.6
6.3644e+10,0.795,1,0.795,31.6
6.3644e+10,0.795,1,0.795,31.6
6.3644e+10,0.795,1,0.795,31.6
6.3644e+10,0.795,1,0.795,31.6
6.3644e+10,0.795,1,0.795,31.6
6.3644e+10,0.795,1,0.795,31.6
6.3644e+10,0.795,1,0.795,31.6
6.3644e+10,0.795,1,0.795,31.6
6.3644e+10,0.795,1,0.795,31.6
6.3644e+10,0.795,1,0.795,31.6
6.3644e+10,0.795,1,0.795,31.6
6.3644e+10,0.795,1,0.795,31.6
6.3644e+10,0.795,1,0.795,31.6
6.3644e+10,0.795,1,0.795,31.6
6.3644e+10,0.795,1,0.795,31.6
6.3644e+10,0.8,1,0.8,31.6
6.3644e+10,0.795,1,0.795,31.6
6.3644e+10,0.795,1,0.795,31.6
6.3644e+10,0.8,1,0.8,31.6
6.3644e+10,0.8,1,0.8,31.6
6.3644e+10,0.8,1,0.8,31.6
6.3644e+10,0.795,1,0.795,31.6
6.3644e+10,0.8,1,0.8,31.6
6.3644e+10,0.795,1,0.795,31.6
6.3644e+10,0.795,1,0.795,31.6
6.3644e+10,0.8,1,0.8,31.6
6.3644e+10,0.795,1,0.795,31.6
6.3644e+10,0.8,1,0.8,31.6
6.3644e+10,0.8,1,0.8,31.6
6.3644e+10,0.8,1,0.8,31.6
6.3644e+10,0.8,1,0.8,31.6
6.3644e+10,0.8,1,0.8,31.6
6.3644e+10,0.795,1,0.795,31.6
6.3644e+10,0.802,1,0.802,31.6
6.3644e+10,0.8,1,0.8,31.6
6.3644e+10,0.8,1,0.8,31.6
6.3644e+10,0.795,1,0.795,31.6
6.3644e+10,0.795,1,0.795,31.6
6.3644e+10,0.8,1,0.8,31.6
6.3644e+10,0.8,1,0.8,31.6
6.3644e+10,0.8,1,0.8,31.6
6.3644e+10,0.802,1,0.802,31.6
6.3644e+10,0.8,1,0.8,31.6
6.3644e+10,0.8,1,0.8,31.6
6.3644e+10,0.797,1,0.797,31.6
6.3644e+10,0.8,1,0.8,31.6
6.3644e+10,0.8,1,0.8,31.6
6.3644e+10,0.795,1,0.795,31.4
6.3644e+10,0.795,1,0.795,31.6
6.3644e+10,0.8,1,0.8,31.6
6.3644e+10,0.795,1,0.795,31.6
6.3644e+10,0.802,1,0.802,31.6
6.3644e+10,0.8,1,0.8,31.6
6.3644e+10,0.8,1,0.8,31.6
6.3644e+10,0.802,1,0.802,31.6
6.3644e+10,0.795,1,0.795,31.6
6.3644e+10,0.8,1,0.8,31.6
6.3644e+10,0.795,1,0.795,31.6
6.3644e+10,0.8,1,0.8,31.6
6.3644e+10,0.795,1,0.795,31.6
6.3644e+10,0.802,1,0.802,31.6
6.3644e+10,0.795,1,0.795,31.6
6.3644e+10,0.795,1,0.795,31.6
6.3644e+10,0.797,1,0.797,31.4
6.3644e+10,0.8,1,0.8,31.6
6.3644e+10,0.8,1,0.8,31.6
6.3644e+10,0.8,1,0.8,31.6
6.3644e+10,0.8,1,0.8,31.6
6.3644e+10,0.8,1,0.8,31.6
6.3644e+10,0.8,1,0.8,31.6
6.3644e+10,0.8,1,0.8,31.6
6.3644e+10,0.8,1,0.8,31.6
6.3644e+10,0.8,1,0.8,31.6
6.3644e+10,0.8,1,0.8,31.6
6.3644e+10,0.797,1,0.797,31.6
6.3644e+10,0.802,1,0.802,31.6
6.3644e+10,0.8,1,0.8,31.6
6.3644e+10,0.802,1,0.802,31.6
6.3644e+10,0.802,1,0.802,31.6
6.3644e+10,0.802,1,0.802,31.6
6.3644e+10,0.802,1,0.802,31.6
6.3644e+10,0.802,1,0.802,31.6
6.3644e+10,0.802,1,0.802,31.6
6.3644e+10,0.802,1,0.802,31.6
6.3644e+10,0.802,1,0.802,31.6
6.3644e+10,0.802,1,0.802,31.6
6.3644e+10,0.802,1,0.802,31.6
6.3644e+10,0.802,1,0.802,31.6
6.3644e+10,0.802,1,0.802,31.6
6.3644e+10,0.802,1,0.802,31.6
6.3644e+10,0.802,1,0.802,31.6
6.3644e+10,0.802,1,0.802,31.6
6.3644e+10,0.802,1,0.802,31.6
6.3644e+10,0.802,1,0.802,31.6
6.3644e+10,0.802,1,0.802,31.6
6.3644e+10,0.802,1,0.802,31.6
6.3644e+10,0.802,1,0.802,31.6
6.3644e+10,0.802,1,0.802,31.6
6.3644e+10,0.802,1,0.802,31.6
6.3644e+10,0.802,1,0.802,31.6
6.3644e+10,0.802,1,0.802,31.6
6.3644e+10,0.802,1,0.802,31.6
6.3644e+10,0.802,1,0.802,31.6
6.3644e+10,0.802,1,0.802,31.6
6.3644e+10,0.802,1,0.802,31.6
6.3644e+10,0.802,1,0.802,31.6
6.3644e+10,0.802,1,0.802,31.6
6.3644e+10,0.802,1,0.802,31.6
6.3644e+10,0.802,1,0.802,31.6
6.3644e+10,0.802,1,0.802,31.6
6.3644e+10,0.802,1,0.802,31.6
6.3644e+10,0.802,1,0.802,31.6
6.3644e+10,0.802,1,0.802,31.6
6.3644e+10,0.802,1,0.802,31.6
6.3644e+10,0.802,1,0.802,31.6
6.3644e+10,0.802,1,0.802,31.6
6.3644e+10,0.802,1,0.802,31.6
6.3644e+10,0.802,1,0.802,31.6
6.3644e+10,0.802,1,0.802,31.6
6.3644e+10,0.802,1,0.802,31.6
6.3644e+10,0.802,1,0.802,31.6
6.3644e+10,0.802,1,0.802,31.6
6.3644e+10,0.802,1,0.802,31.6
6.3644e+10,0.802,1,0.802,31.6
6.3644e+10,0.802,1,0.802,31.6
6.3644e+10,0.802,1,0.802,31.6
6.3644e+10,0.805,1,0.805,31.6
6.3644e+10,0.802,1,0.802,31.6
6.3644e+10,0.802,1,0.802,31.6
6.3644e+10,0.802,1,0.802,31.6
6.3644e+10,0.805,1,0.805,31.6
6.3644e+10,0.802,1,0.802,31.6
6.3644e+10,0.802,1,0.802,31.6
6.3644e+10,0.802,1,0.802,31.6
6.3644e+10,0.802,1,0.802,31.6
6.3644e+10,0.802,1,0.802,31.6
6.3644e+10,0.802,1,0.802,31.6
6.3644e+10,0.802,1,0.802,31.6
6.3644e+10,0.802,1,0.802,31.6
6.3644e+10,0.802,1,0.802,31.6
6.3644e+10,0.802,1,0.802,31.6
6.3644e+10,0.802,1,0.802,31.6
6.3644e+10,0.802,1,0.802,31.6
6.3644e+10,0.809,1,0.809,31.6
6.3644e+10,0.802,1,0.802,31.6
6.3644e+10,0.802,1,0.802,31.6
6.3644e+10,0.802,1,0.802,31.6
6.3644e+10,0.805,1,0.805,31.6
6.3644e+10,0.805,1,0.805,31.6
6.3644e+10,0.805,1,0.805,31.6
6.3644e+10,0.805,1,0.805,31.6
6.3644e+10,0.809,1,0.809,31.6
6.3644e+10,0.809,1,0.809,31.6
6.3644e+10,0.809,1,0.809,31.6
6.3644e+10,0.802,1,0.802,31.6
6.3644e+10,0.805,1,0.805,31.6
6.3644e+10,0.805,1,0.805,31.6
6.3644e+10,0.809,1,0.809,31.6
6.3644e+10,0.809,1,0.809,31.6
6.3644e+10,0.805,1,0.805,31.6
6.3644e+10,0.809,1,0.809,31.6
6.3644e+10,0.809,1,0.809,31.6
6.3644e+10,0.809,1,0.809,31.6
6.3644e+10,0.809,1,0.809,31.6
6.3644e+10,0.805,1,0.805,31.6
6.3644e+10,0.809,1,0.809,31.6
6.3644e+10,0.809,1,0.809,31.6
6.3644e+10,0.809,1,0.809,31.6
6.3644e+10,0.809,1,0.809,31.6
6.3644e+10,0.809,1,0.809,31.6
6.3644e+10,0.809,1,0.809,31.6
6.3644e+10,0.809,1,0.809,31.4
6.3644e+10,0.809,1,0.809,31.6
6.3644e+10,0.809,1,0.809,31.6
6.3644e+10,0.809,1,0.809,31.6
6.3644e+10,0.807,1,0.807,31.6
6.3644e+10,0.809,1,0.809,31.6
6.3644e+10,0.809,1,0.809,31.6
6.3644e+10,0.809,1,0.809,31.6
6.3644e+10,0.809,1,0.809,31.6
6.3644e+10,0.809,1,0.809,31.6
6.3644e+10,0.809,1,0.809,31.6
6.3644e+10,0.809,1,0.809,31.6
6.3644e+10,0.805,1,0.805,31.6
6.3644e+10,0.805,1,0.805,31.6
6.3644e+10,0.805,1,0.805,31.6
6.3644e+10,0.802,1,0.802,31.6
6.3644e+10,0.805,1,0.805,31.6
6.3644e+10,0.805,1,0.805,31.6
6.3644e+10,0.805,1,0.805,31.6
6.3644e+10,0.805,1,0.805,31.6
6.3644e+10,0.802,1,0.802,31.6
6.3644e+10,0.802,1,0.802,31.6
6.3644e+10,0.802,1,0.802,31.6
6.3644e+10,0.807,1,0.807,31.6
6.3644e+10,0.807,1,0.807,31.6
6.3644e+10,0.802,1,0.802,31.6
6.3644e+10,0.802,1,0.802,31.6
6.3644e+10,0.802,1,0.802,31.6
6.3644e+10,0.802,1,0.802,31.6
6.3644e+10,0.802,1,0.802,31.6
6.3644e+10,0.805,1,0.805,31.6
6.3644e+10,0.802,1,0.802,31.6
6.3644e+10,0.802,1,0.802,31.6
6.3644e+10,0.802,1,0.802,31.6
6.3644e+10,0.805,1,0.805,31.6
6.3644e+10,0.802,1,0.802,31.6
6.3644e+10,0.802,1,0.802,31.6
6.3644e+10,0.802,1,0.802,31.6
6.3644e+10,0.802,1,0.802,31.6
6.3644e+10,0.802,1,0.802,31.6
6.3644e+10,0.802,1,0.802,31.6
6.3644e+10,0.802,1,0.802,31.6
6.3644e+10,0.805,1,0.805,31.6
6.3644e+10,0.805,1,0.805,31.6
6.3644e+10,0.802,1,0.802,31.6
6.3644e+10,0.802,1,0.802,31.6
6.3644e+10,0.802,1,0.802,31.6
6.3644e+10,0.802,1,0.802,31.6
6.3644e+10,0.805,1,0.805,31.6
6.3644e+10,0.802,1,0.802,31.6
6.3644e+10,0.805,1,0.805,31.6
6.3644e+10,0.809,1,0.809,31.6
6.3644e+10,0.809,1,0.809,31.6
6.3644e+10,0.805,1,0.805,31.6
6.3644e+10,0.805,1,0.805,31.6
6.3644e+10,0.805,1,0.805,31.6
6.3644e+10,0.809,1,0.809,31.6
6.3644e+10,0.809,1,0.809,31.6
6.3644e+10,0.809,1,0.809,31.6
6.3644e+10,0.809,1,0.809,31.6
6.3644e+10,0.809,1,0.809,31.6
6.3644e+10,0.809,1,0.809,31.6
6.3644e+10,0.809,1,0.809,31.6
6.3644e+10,0.809,1,0.809,31.6
6.3644e+10,0.809,1,0.809,31.6
6.3644e+10,0.809,1,0.809,31.6
6.3644e+10,0.809,1,0.809,31.6
6.3644e+10,0.812,1,0.812,31.6
6.3644e+10,0.809,1,0.809,31.6
6.3644e+10,0.809,1,0.809,31.6
6.3644e+10,0.812,1,0.812,31.6
6.3644e+10,0.809,1,0.809,31.6
6.3644e+10,0.812,1,0.812,31.6
6.3644e+10,0.812,1,0.812,31.6
